"","site","latitude","longitude","N","npp.mean","npp.sd","npp.cv"
"3140","430_4737948",-45.18718,170.1274,11,6989.09090909091,445.146145562433,0.0636915660924397
"3141","430_4737949",-45.0686,170.1037,11,5986.72727272727,648.016834798154,0.108242250778688
"3142","430_4737950",-44.99073,170.0542,11,4758.45454545455,419.851250715385,0.0882326912456151
"3143","430_4737952",-44.83975,169.9347,11,4741.36363636364,373.85111280489,0.0788488589944164
"3144","430_4737953",-44.74817,169.9151,11,4278.36363636364,326.922704236727,0.076413024236199
"3145","430_4738669",-45.82773,170.5713,11,11286.7272727273,721.816055641476,0.0639526443937065
"3146","430_4738670",-45.7638,170.5854,11,9474.54545454545,811.548194950412,0.085655633702308
"3147","430_4738672",-45.57635,170.4464,11,7669.27272727273,506.434613925449,0.0660342423505836
"3148","430_4738673",-45.49826,170.4101,11,5758,436.703560782369,0.0758429247624815
"3149","430_4738675",-45.33225,170.4066,11,6613.54545454545,606.840071787677,0.0917571484097987
"3150","430_4738676",-45.2667,170.3044,11,6189.09090909091,717.788890210131,0.11597646580951
"3151","430_4738677",-45.17861,170.2606,11,6596.90909090909,580.27156651786,0.0879611282376934
"3152","430_4738678",-45.08765,170.246,11,6921.63636363636,490.870914340476,0.0709183332599389
"3153","430_4738679",-45.00682,170.2039,11,5797.09090909091,591.284441626102,0.101996751629142
"3154","430_4738680",-44.96813,170.1721,11,4405.27272727273,373.670734981773,0.0848235190226485
"3155","430_4738683",-44.66095,169.9882,11,3564.63636363636,223.052134142345,0.0625736011722678
"3156","430_4738684",-44.5945,170.0112,11,3006.18181818182,226.863755669264,0.0754657467147063
"3157","430_4738685",-44.51258,169.9633,11,3744.81818181818,212.713806877606,0.0568021721082143
"3158","430_4738686",-44.45728,169.9182,11,6398.90909090909,530.428591715314,0.0828935970459233
"3159","430_4738687",-44.33766,169.9,11,5195.72727272727,584.225143400914,0.112443381404477
"3160","430_4739401",-45.61743,170.5937,11,8596.45454545455,490.685513060323,0.0570799869255143
"3161","430_4739404",-45.34642,170.5367,11,7412.63636363636,747.890670182116,0.10089401846973
"3162","430_4739405",-45.26347,170.4749,11,7977.90909090909,777.835773739606,0.0974987010852201
"3163","430_4739406",-45.1885,170.4018,11,6594.63636363636,670.531471703942,0.101678308663285
"3164","430_4739407",-45.1292,170.3694,11,5902.54545454545,473.423988331044,0.0802067501176917
"3165","430_4739408",-45.02344,170.3033,11,5712.63636363636,525.014337466563,0.0919040359033753
"3166","430_4739409",-44.96139,170.2879,11,4018.54545454545,369.175124740648,0.0918678484333346
"3167","430_4739413",-44.59578,170.0851,11,4964.72727272727,375.147728477487,0.0755626055308788
"3168","430_4739414",-44.54526,170.0663,11,3718.72727272727,429.524176481159,0.11550300545868
"3169","430_4739415",-44.47435,170.0315,11,5751.63636363636,439.069077191112,0.0763381148305973
"3170","430_4739419",-44.13588,169.8662,11,4184.27272727273,646.772307834696,0.154572216007597
"3171","430_4739420",-44.04035,169.8235,11,3387.72727272727,297.680731962649,0.0878703354780393
"3172","430_4740132",-45.45429,170.6472,11,8119,690.842963342611,0.0850896617000383
"3173","430_4740134",-45.30611,170.5546,11,7434.54545454545,575.664548784509,0.0774310349306628
"3174","430_4740135",-45.22223,170.5232,11,5801.36363636364,476.383096410289,0.082115710420954
"3175","430_4740145",-44.33434,170.18,11,3404.45454545455,416.052968655762,0.122208407573323
"3176","430_4740146",-44.29292,170.1329,11,3332.45454545455,429.693463677623,0.128942032911964
"3177","430_4740147",-44.20507,170.0628,11,4831.09090909091,314.50547039613,0.0651003005975957
"3178","430_4740148",-44.15187,170.0362,11,3852.54545454545,239.429055728984,0.0621482753555812
"3179","430_4740155",-43.57083,169.7557,11,8504.18181818182,685.723095452066,0.0806336353235064
"3180","430_4740862",-45.38473,170.7789,11,10490.2727272727,653.225855414357,0.0622696732865765
"3181","430_4740863",-45.25359,170.7885,11,8792,557.989067993272,0.063465544585222
"3182","430_4740864",-45.19811,170.7263,11,7929.27272727273,450.300142329334,0.0567895893882584
"3183","430_4740869",-44.80855,170.4882,11,6609.63636363636,659.700731048143,0.0998089296829639
"3184","430_4740870",-44.71642,170.4665,11,6071.54545454545,382.72114225278,0.0630352099178071
"3185","430_4740875",-44.33161,170.2328,11,3633.63636363636,351.788366131478,0.0968144114947774
"3186","430_4741593",-45.20982,170.8337,11,8753.81818181818,555.637978936253,0.0634737856550781
"3187","430_4741594",-45.12532,170.8043,11,7974.18181818182,616.520854177994,0.0773146221437131
"3188","430_4741595",-45.07072,170.7745,11,7504.63636363636,720.216533096439,0.0959695444520458
"3189","430_4741601",-44.5511,170.5537,11,6874.81818181818,356.147951891294,0.0518047084987932
"3190","430_4741605",-44.19797,170.3368,11,6832,442.749364765213,0.0648052348895219
"3191","430_4741607",-44.08521,170.2916,11,5406.54545454545,423.310846455973,0.0782959932575953
"3192","430_4741609",-43.86757,170.1544,11,757.454545454545,70.2514962635866,0.0927468145582637
"3193","430_4741610",-43.81196,170.1237,11,4434.18181818182,410.838610206445,0.0926526306435727
"3194","430_4742323",-45.16537,170.8772,11,8400.18181818182,548.329247474876,0.0652758784682543
"3195","430_4742324",-45.04637,170.8639,11,8417.72727272727,595.599545149103,0.070755386323669
"3196","430_4742334",-44.22584,170.4824,11,4710.63636363636,370.355308515289,0.0786210779023906
"3197","430_4742335",-44.12005,170.4286,11,3064.90909090909,351.856065613613,0.114801468877906
"3198","430_4742336",-44.08024,170.4006,11,6984.54545454545,347.138405722088,0.0497009301437324
"3199","430_4742337",-43.96878,170.3477,11,3981,325.594840253957,0.0817871992599742
"3200","430_4742338",-43.90445,170.3371,11,3594.81818181818,298.871818069827,0.0831396201291782
"3201","430_4742339",-43.8113,170.3417,11,2264.81818181818,221.335861613891,0.0977278721050377
"3202","430_4743061",-44.402,170.694,11,6011.45454545455,454.232619620468,0.0755611834350354
"3203","430_4743064",-44.18062,170.5583,11,5847,520.082493456567,0.0889486050036885
"3204","430_4743065",-44.05983,170.5208,11,4669.45454545455,503.542523256252,0.107837546838618
"3205","430_4743067",-43.89272,170.4411,11,5634.18181818182,406.701565814989,0.0721846718724164
"3206","430_4743068",-43.82532,170.3839,11,3046.90909090909,306.191918425505,0.100492633449115
"3207","430_4743069",-43.77636,170.3709,11,576.545454545455,63.4844290143081,0.110111750103656
"3208","430_4743784",-44.92125,171.0803,11,9004.18181818182,702.490543449777,0.0780182539218904
"3209","430_4743785",-44.81132,171.0396,11,9617.45454545455,530.540924648865,0.0551643807767838
"3210","430_4743786",-44.76608,171.0023,11,12318.8181818182,360.830103561723,0.0292909675454327
"3211","430_4743793",-44.17501,170.6904,11,7284,493.967812716578,0.0678154602850875
"3212","430_4743794",-44.08553,170.6752,11,6260.81818181818,382.466683040972,0.0610889299024336
"3213","430_4743795",-43.99681,170.57,11,3621.81818181818,321.994042858503,0.0889039776968759
"3214","430_4743796",-43.95716,170.5889,11,4066.72727272727,310.997778419426,0.0764737238479385
"3215","430_4743798",-43.75579,170.5389,11,3007.27272727273,335.634053966248,0.111607454462779
"3216","430_4743799",-43.66137,170.4868,11,4189.09090909091,453.37786768775,0.108228223623378
"3217","430_4744515",-44.78003,171.1382,11,10475,982.572643624887,0.0938016843555978
"3218","430_4744516",-44.66986,171.1279,11,9935,527.034913454507,0.0530483053300964
"3219","430_4744528",-43.69393,170.6068,11,2569.54545454545,271.694079301101,0.105736241723407
"3220","430_4745247",-44.52015,171.1563,11,9994.90909090909,1186.96018926883,0.118756476769602
"3221","430_4745252",-44.08073,170.9792,11,8074.72727272727,381.548972193372,0.0472522426215024
"3222","430_4745994",-43.01849,170.5666,11,11226.5454545455,603.840602085743,0.0537868576340425
"3223","430_4746709",-44.19681,171.2559,11,8971,421.047265755283,0.0469342621508509
"3224","430_4746711",-44.0611,171.1563,11,8453.90909090909,433.462444635162,0.0512736108200271
"3225","430_4746715",-43.67748,170.9797,11,3276.90909090909,279.230891752848,0.0852116686811666
"3226","430_4746717",-43.55488,170.906,11,5191,337.095535419857,0.0649384579887993
"3227","430_4747439",-44.13979,171.3383,11,7966.90909090909,588.048884795381,0.0738114214791774
"3228","430_4747440",-44.04882,171.2669,11,7850.90909090909,586.123955242482,0.0746568261656705
"3229","430_4747441",-43.98241,171.2371,11,8217.27272727273,423.740508072828,0.0515670493284778
"3230","430_4747442",-43.9112,171.2218,11,9710.36363636364,342.912021582001,0.0353140247289869
"3231","430_4747445",-43.61408,171.0804,11,4810.27272727273,356.396434019503,0.0740906917811225
"3232","430_4747453",-42.94732,170.7401,11,10173.4545454545,1081.18142452008,0.106274758459814
"3233","430_4748173",-43.70923,171.3035,11,7974.63636363636,439.380990195815,0.0550973072827939
"3234","430_4748175",-43.55975,171.1803,11,6066.81818181818,445.14937227448,0.0733744376267218
"3235","430_4748176",-43.49436,171.1574,11,5851.09090909091,443.60397981656,0.0758156020319779
"3236","430_4748178",-43.28854,171.0846,11,4951.72727272727,230.879661689414,0.0466260860045815
"3237","430_4748183",-42.90432,170.8086,11,10479.3636363636,599.059641893405,0.0571656507666796
"3238","430_4748902",-43.73794,171.3754,11,8301.54545454545,472.611545275052,0.0569305496022162
"3239","430_4748908",-43.22381,171.183,11,4459.54545454545,759.374658997305,0.170280730791364
"3240","430_4748912",-42.87592,171.0172,11,7478.36363636364,610.951106509723,0.0816958276191553
"3241","430_4748913",-42.80027,170.9501,11,10319,644.210524595803,0.0624295498203124
"3242","430_4749630",-43.79091,171.6109,11,9112.36363636364,370.230812528421,0.040629503749278
"3243","430_4749632",-43.6592,171.4405,11,7863.36363636364,651.801545369029,0.0828909326226265
"3244","430_4749641",-42.89176,171.1067,11,12004.0909090909,1092.39832062718,0.0910021699185809
"3245","430_4750357",-43.97529,171.7805,11,9464.81818181818,515.407376389166,0.0544550742009243
"3246","430_4750358",-43.91753,171.7326,11,9176.09090909091,511.327968048972,0.0557239431381822
"3247","430_4750359",-43.83657,171.6776,11,9949.27272727273,872.371720186881,0.0876819586818195
"3248","430_4750364",-43.3877,171.5289,11,5484,675.852942584406,0.123240872097813
"3249","430_4750372",-42.774,171.1343,11,11271.0909090909,901.747686944131,0.0800053601037686
"3250","430_4750373",-42.67328,171.1005,11,11013.1818181818,900.311259307782,0.0817485150223748
"3251","430_4751095",-43.25347,171.5366,11,4062.18181818182,259.372249163945,0.0638504775938456
"3252","430_4751096",-43.18092,171.5002,11,2461.36363636364,281.5515131294,0.114388426386829
"3253","430_4751102",-42.68717,171.2591,11,8267.81818181818,582.718082469013,0.0704802729879175
"3254","430_4751103",-42.60359,171.2092,11,10730.8181818182,697.653039580825,0.0650139651758238
"3255","430_4751104",-42.52569,171.1725,11,11375.9090909091,794.281745295138,0.0698213864885645
"3256","430_4751823",-43.32488,171.7144,11,5961.81818181818,367.548314696672,0.0616503730049312
"3257","430_4751824",-43.2651,171.6916,11,5119.45454545455,271.077613843845,0.0529504874859235
"3258","430_4751831",-42.68088,171.4348,11,9730.90909090909,757.832231373865,0.0778788728056102
"3259","430_4751832",-42.63562,171.3551,11,10355.4545454545,759.769223335134,0.0733689882950265
"3260","430_4751833",-42.53181,171.3268,11,10543.7272727273,813.481541389734,0.0771531281441536
"3261","430_4751835",-42.36496,171.2766,11,9184.54545454545,901.843153063365,0.098191375667594
"3262","430_4752547",-43.77853,172.0672,11,8834.36363636364,801.014515814448,0.0906703129716492
"3263","430_4752548",-43.6941,171.9962,11,8621,727.795713095371,0.0844212635535751
"3264","430_4752549",-43.58841,172.0142,11,7962.27272727273,456.136622276504,0.0572872391966837
"3265","430_4752550",-43.51985,171.9632,11,11245.3636363636,598.222245110841,0.0531972343852355
"3266","430_4752551",-43.45599,171.8767,11,8655.72727272727,378.803403075815,0.0437633246913128
"3267","430_4752552",-43.35476,171.8612,11,7451.81818181818,502.333319257606,0.0674108394758285
"3268","430_4752553",-43.30367,171.8062,11,12963.5454545455,961.003159582357,0.0741311983632839
"3269","430_4752554",-43.18557,171.7246,11,5010.63636363636,214.040310561947,0.0427171909969957
"3270","430_4752555",-43.14075,171.7445,11,12816,848.264227702666,0.0661879079043903
"3271","430_4752556",-43.02634,171.6995,11,4654.72727272727,506.924075362197,0.108905215206128
"3272","430_4752560",-42.69302,171.4993,11,12678.5454545455,1052.17026793541,0.0829882474852974
"3273","430_4752562",-42.52936,171.4547,11,14099.4545454545,974.425714319605,0.0691108802243521
"3274","430_4752564",-42.39673,171.3966,11,7619,694.735921052021,0.0911846595421999
"3275","430_4753276",-43.80171,172.2219,11,10010.9090909091,709.722404119449,0.0708949005204681
"3276","430_4753280",-43.43815,172.0404,11,8704.45454545455,546.41053497098,0.0627736674501121
"3277","430_4753284",-43.11195,171.8387,11,2087.27272727273,208.523903142585,0.0999025668366043
"3278","430_4753285",-43.01838,171.7957,11,3659.81818181818,279.387837309292,0.0763392669879829
"3279","430_4753290",-42.6398,171.5749,11,7891.81818181818,615.080940719483,0.0779390663277768
"3280","430_4753292",-42.4645,171.4907,11,13422,884.119788264011,0.0658709423531524
"3281","430_4753293",-42.41001,171.4501,11,14387.9090909091,1065.11984814343,0.0740288141531574
"3282","430_4754006",-43.71065,172.3396,11,9797.09090909091,585.434104668571,0.0597559122499654
"3283","430_4754011",-43.29253,172.1044,11,8498.81818181818,398.51846084763,0.046891044416057
"3284","430_4754021",-42.47681,171.6205,11,12030,1127.29667789806,0.0937071220197888
"3285","430_4754735",-43.6861,172.4243,11,9609.18181818182,436.209082478075,0.0453950284979217
"3286","430_4754750",-42.47555,171.794,11,9519.90909090909,739.495429944696,0.077678833157227
"3287","430_4754752",-42.32903,171.7054,11,12128.1818181818,1073.20890959606,0.0884888539506533
"3288","430_4754753",-42.20092,171.6832,11,8153.72727272727,592.215516667554,0.0726312638207077
"3289","430_4754757",-41.88658,171.4875,11,11869.5454545455,764.530753290718,0.0644111230896327
"3290","430_4755465",-43.61264,172.515,11,8650,507.070606523391,0.0586208793668661
"3291","430_4755466",-43.56422,172.4862,11,8667.09090909091,525.942668842423,0.0606827220758423
"3292","430_4755476",-42.70711,172.0413,11,11714.8181818182,1012.46469747659,0.0864259847453691
"3293","430_4755481",-42.33378,171.8327,11,11035.8181818182,830.138400290195,0.0752221889318429
"3294","430_4755483",-42.14879,171.7354,11,8602.36363636364,603.207140661858,0.0701210930112278
"3295","430_4755487",-41.82033,171.587,11,15191.9090909091,847.480436888717,0.0557849860618145
"3296","430_4756192",-43.77983,172.777,11,11091.9090909091,696.217703673995,0.0627680679644782
"3297","430_4756193",-43.71899,172.7146,11,12059.7272727273,628.71775717075,0.0521336629720124
"3298","430_4756212",-42.15348,171.8716,11,11796.7272727273,837.228534022711,0.0709712545409345
"3299","430_4756213",-42.10203,171.8056,11,12704.0909090909,897.075855716277,0.0706131483264449
"3300","430_4756216",-41.83165,171.6811,11,12193.2727272727,1401.62563410556,0.114950732707761
"3301","430_4756921",-43.80286,172.8581,11,9847.09090909091,521.338173270566,0.0529433695782439
"3302","430_4756922",-43.73276,172.829,11,13349.4545454545,603.162393329751,0.045182549689652
"3303","430_4756923",-43.66483,172.786,11,11436.3636363636,802.755787612556,0.0701932723667577
"3304","430_4756926",-43.4308,172.6292,11,9015.36363636364,411.047508866621,0.0455941130548138
"3305","430_4756927",-43.31394,172.5987,11,8282.36363636364,422.707528375654,0.0510370646514192
"3306","430_4756940",-42.28734,172.0136,11,10794.8181818182,941.849013184366,0.0872501043853366
"3307","430_4756941",-42.18719,171.9401,11,12578.8181818182,742.667599694752,0.0590411268340158
"3308","430_4757650",-43.83114,173.0093,11,13673.6363636364,626.492820825151,0.0458175721632648
"3309","430_4757667",-42.40304,172.2701,11,9111.63636363636,1091.03421327906,0.119740754540344
"3310","430_4757668",-42.34626,172.2138,11,12795.8181818182,843.103174965178,0.0658889617674592
"3311","430_4757675",-41.76969,171.8961,11,14045.2727272727,980.931301458883,0.069840673122291
"3312","430_4758388",-43.08032,172.7571,11,8317.27272727273,636.718005228232,0.0765537004865072
"3313","430_4758390",-42.90308,172.6439,11,8888.63636363636,545.886118659794,0.0614139330632343
"3314","430_4758397",-42.38004,172.3128,11,12024.4545454545,915.213238937939,0.0761126615330677
"3315","430_4758400",-42.10979,172.2645,11,12713.6363636364,795.191960815409,0.0625463823308509
"3316","430_4758404",-41.7907,172.0328,11,10799.7272727273,886.850504979175,0.082117861181435
"3317","430_4758407",-41.53246,171.9697,11,12745.9090909091,655.08693385618,0.0513958580108982
"3318","430_4759120",-42.87942,172.7439,11,8406.18181818182,576.013683549587,0.0685226296561562
"3319","430_4759129",-42.09424,172.3211,11,12481.8181818182,848.786524184005,0.068001833692819
"3320","430_4759130",-42.03412,172.2815,11,12560.8181818182,894.716918157002,0.0712307833141083
"3321","430_4759136",-41.54302,172.0485,11,11582.1818181818,812.41144972013,0.070143213297239
"3322","430_4759848",-42.92834,172.9491,11,10426.3636363636,642.050507783815,0.0615795238087188
"3323","430_4759850",-42.7744,172.8212,11,9658.54545454545,583.439690736988,0.0604065791772418
"3324","430_4760583",-42.44603,172.8233,11,5209.90909090909,403.150704959189,0.0773815239238353
"3325","430_4760589",-41.97016,172.5102,11,12435.8181818182,831.127164540038,0.066833331943948
"3326","430_4761313",-42.40037,172.9201,11,6486.27272727273,555.370883448006,0.0856224995154531
"3327","430_4761315",-42.20959,172.765,11,4265.72727272727,393.416850404019,0.0922273800576307
"3328","430_4761321",-41.72633,172.574,11,9318.18181818182,672.272982973705,0.0721463689044952
"3329","430_4761322",-41.59998,172.5135,11,10853.8181818182,774.708179662745,0.0713765576947383
"3330","430_4762042",-42.39605,173.0274,11,3915.45454545455,349.983817807728,0.0893852332455306
"3331","430_4762043",-42.32364,172.9707,11,6375.18181818182,477.350566812656,0.074876384772473
"3332","430_4762045",-42.13902,172.9024,11,5153.45454545455,344.353412539026,0.0668199184647419
"3333","430_4762050",-41.72091,172.6748,11,7298.72727272727,559.884289993761,0.0767098521526963
"3334","430_4762771",-42.38877,173.1545,11,4112.36363636364,357.848647538948,0.0870177540659747
"3335","430_4762778",-41.79748,172.8317,11,11657.3636363636,865.550376665307,0.0742492388214891
"3336","430_4762779",-41.76825,172.7745,11,7556.45454545455,489.954970101613,0.0648392665044663
"3337","430_4762780",-41.63809,172.7632,11,13642.3636363636,785.495547120068,0.0575776726128553
"3338","430_4763501",-42.32453,173.2316,11,3964.18181818182,322.204847319781,0.0812790285859193
"3339","430_4763509",-41.65889,172.8887,11,14802.1818181818,732.878409858254,0.0495115124824399
"3340","430_4763510",-41.58748,172.8466,11,8342.54545454545,733.319897948551,0.0879012169539933
"3341","430_4763511",-41.46678,172.8134,11,15052.5454545455,753.659520425021,0.050068576288367
"3342","430_4763512",-41.40634,172.7609,11,14175,800.908733876713,0.0565014979807205
"3343","430_4763513",-41.35273,172.7052,11,13122.4545454545,805.738216002737,0.0614014865291977
"3344","430_4764228",-42.49453,173.4953,11,13057.3636363636,567.616820174891,0.043471012677791
"3345","430_4764231",-42.22135,173.3166,11,2442.09090909091,191.435343939125,0.0783899334895719
"3346","430_4764240",-41.50818,172.9557,11,10999.7272727273,3138.9484255371,0.285366022966752
"3347","430_4764242",-41.32738,172.8059,11,14462,1502.59242644171,0.103899351849102
"3348","430_4764243",-41.25734,172.8126,11,15876.1818181818,770.167101112715,0.0485108516602336
"3349","430_4764957",-42.48658,173.5213,11,13336.6363636364,677.599774605522,0.0508073967175909
"3350","430_4764958",-42.39734,173.5385,11,10907,575.526541525237,0.0527667132598548
"3351","430_4764961",-42.183,173.4213,11,4922,353.306382619958,0.0717810610767895
"3352","430_4764965",-41.80175,173.1932,11,8804.09090909091,2335.2001821919,0.265240353184066
"3353","430_4764966",-41.75236,173.1816,11,14068.0909090909,725.546615255761,0.0515739214328582
"3354","430_4764967",-41.67541,173.1879,11,7898,437.735536597156,0.0554235928839144
"3355","430_4764969",-41.50578,173.0852,11,8990,893.504113029146,0.0993886666328304
"3356","430_4764972",-41.27505,172.855,11,14835.6363636364,719.406737906627,0.0484918017854607
"3357","430_4764973",-41.18159,172.8688,11,11087.1818181818,779.672343767793,0.0703219588668792
"3358","430_4764974",-41.06571,172.8301,11,10444.1818181818,614.312594398295,0.0588186422921961
"3359","430_4764975",-41.04622,172.7831,11,15951.0909090909,961.733482264755,0.0602926462989838
"3360","430_4764978",-40.75604,172.6821,11,13473.9090909091,731.406925663882,0.0542832017589732
"3361","430_4764979",-40.69422,172.643,11,17504.1818181818,567.471729371925,0.0324192090362364
"3362","430_4765687",-42.3852,173.6585,11,12908.3636363636,633.179164648881,0.0490518537039952
"3363","430_4765696",-41.67439,173.2984,11,7802.45454545455,327.289585424396,0.0419470031536504
"3364","430_4765699",-41.4117,173.156,11,16994.6363636364,545.231927298333,0.032082588625725
"3365","430_4765700",-41.33264,173.0832,11,17367,615.519617883947,0.0354419080948896
"3366","430_4765701",-41.26237,173.0381,11,12169.2727272727,502.308090898224,0.0412767551648747
"3367","430_4765702",-41.18982,173.0146,11,14273.5454545455,2937.41476007854,0.205794332559687
"3368","430_4765703",-41.09657,172.9644,11,12471.5454545455,552.381998916758,0.0442913832074784
"3369","430_4765704",-41.05076,172.9106,11,14085.4545454545,624.44365056206,0.0443325168205929
"3370","430_4765706",-40.85371,172.7918,11,17105.0909090909,697.059173176202,0.0407515620279886
"3371","430_4765710",-40.53843,172.6822,11,14836.7272727273,730.687223223328,0.0492485444931289
"3372","430_4766418",-42.28207,173.7581,11,13623.9090909091,589.341065011671,0.0432578536071504
"3373","430_4766420",-42.09736,173.6378,11,5552.90909090909,336.549982779811,0.0606078682848944
"3374","430_4766425",-41.65832,173.4036,11,7729.72727272727,643.485522899947,0.0832481535500419
"3375","430_4766429",-41.33756,173.2239,11,9712,406.754471395214,0.0418816383232304
"3376","430_4766434",-40.96988,173.0453,11,13612.7272727273,869.7034081696,0.0638889908499105
"3377","430_4766439",-40.54938,172.7149,11,15057.2727272727,613.864494967593,0.0407686375936939
"3378","430_4767147",-42.24407,173.8196,11,13291.6363636364,534.938178246285,0.0402462242880632
"3379","430_4767150",-42.03345,173.7656,11,3692.45454545455,632.14292112407,0.17119856543725
"3380","430_4767151",-41.90713,173.6741,11,4491.54545454545,447.892032444509,0.0997189134513246
"3381","430_4767152",-41.85089,173.6361,11,3874.90909090909,402.296769697559,0.103820956894546
"3382","430_4767153",-41.74736,173.5817,11,9439.90909090909,352.119711048801,0.0373011760661872
"3383","430_4767154",-41.66455,173.565,11,17143.6363636364,686.851260860351,0.0400645024364401
"3384","430_4767156",-41.52893,173.4358,11,15644.4545454545,858.353000068895,0.0548662784998335
"3385","430_4767158",-41.31513,173.3661,11,12438.7272727273,807.51991813318,0.0649198185978175
"3386","430_4767159",-41.29161,173.302,11,17810.5454545455,702.442362565978,0.0394396883778035
"3387","430_4767878",-42.11952,173.8493,11,6649.18181818182,559.706855091452,0.0841768010555772
"3388","430_4767879",-42.00765,173.8732,11,7187.63636363636,933.626506985237,0.129893397460761
"3389","430_4767881",-41.83434,173.7321,11,7872.54545454545,428.756425872864,0.0544622356705871
"3390","430_4767882",-41.7913,173.6893,11,14731.2727272727,802.572624864453,0.0544808747840647
"3391","430_4767885",-41.5227,173.5508,11,16972.9090909091,994.359437481785,0.0585850918163685
"3392","430_4767888",-41.28294,173.4045,11,13200.3636363636,591.267667427752,0.0447917711750728
"3393","430_4767889",-41.22079,173.3843,11,17640.4545454545,1019.93356289872,0.0578178731319328
"3394","430_4768611",-41.77652,173.8532,11,9225.45454545455,428.201906496541,0.0464152638102282
"3395","430_4768612",-41.68224,173.783,11,8403.81818181818,516.407168459505,0.061449112449477
"3396","430_4768613",-41.63665,173.7315,11,8614,525.584056074763,0.061015098220892
"3397","430_4768614",-41.53734,173.73,11,9356.36363636364,1208.49089965355,0.129162455268063
"3398","430_4768615",-41.47538,173.6294,11,16950.7272727273,685.741072258194,0.040454964629247
"3399","430_4768616",-41.3574,173.6252,11,17306.9090909091,880.81149567265,0.0508936339265409
"3400","430_4768617",-41.28333,173.5641,11,18328.7272727273,729.794230027765,0.0398169616017847
"3401","430_4768618",-41.19924,173.5171,11,14037.0909090909,582.513253848435,0.0414981464194393
"3402","430_4769346",-41.27443,173.7183,11,18376.0909090909,791.547908157864,0.0430748798574062
"3403","430_4769347",-41.21133,173.6254,11,18976.0909090909,868.314626681533,0.0457583509080655
"3404","430_4769348",-41.14417,173.5925,11,14654.0909090909,785.717818882257,0.0536176432749454
"3405","430_4770070",-41.69548,174.0793,11,9525.36363636364,1324.69372103345,0.139070146989072
"3406","430_4770071",-41.64763,173.979,11,8772,603.653543019504,0.0688159533765964
"3407","430_4770073",-41.45114,173.905,11,10980.1818181818,619.381274851253,0.0564090180934559
"3408","430_4770074",-41.36963,173.8778,11,16451,985.533155200778,0.0599071883290242
"3409","430_4770076",-41.23952,173.7794,11,18915.1818181818,655.36811307567,0.0346477300284637
"3410","430_4770798",-41.81822,174.1604,11,12236.8181818182,760.78010202447,0.0621713987018994
"3411","430_4770803",-41.39128,174.0271,11,13335.9090909091,684.856401670519,0.0513543094064263
"3412","430_4771533",-41.32442,174.0714,11,12855.1818181818,691.032968559651,0.0537552076923785
"3413","430_4775178",-41.30642,174.7259,11,14237.3636363636,959.897522939535,0.0674210160993473
"3414","430_4775179",-41.2556,174.6734,11,13971.3636363636,983.061266933783,0.0703625853939657
"3415","430_4775907",-41.32367,174.9043,11,14485.2727272727,840.382780750426,0.0580163588613807
"3416","430_4775909",-41.20536,174.7712,11,16671.3636363636,670.019144909647,0.0401898224718822
"3417","430_4775930",-39.45644,173.8671,11,11771.5454545455,507.523273089297,0.0431144130606336
"3418","430_4776636",-41.35901,174.9851,11,13320.0909090909,1194.17967279178,0.0896525167089333
"3419","430_4776637",-41.26028,174.978,11,18179.7272727273,944.494583458168,0.0519531767055204
"3420","430_4776638",-41.17981,174.8577,11,14341.4545454545,621.281154331332,0.043320651497532
"3421","430_4776660",-39.38456,173.9071,11,18486.0909090909,814.872070271826,0.0440802803729098
"3422","430_4777362",-41.58893,175.2665,11,14172.0909090909,622.142661219347,0.0438991441143144
"3423","430_4777365",-41.34068,175.1216,11,19398.4545454545,744.081092843564,0.0383577511857983
"3424","430_4777366",-41.27181,175.0783,11,13585.2727272727,867.67091583262,0.0638684944536117
"3425","430_4777368",-41.11206,174.993,11,11325.7272727273,779.524866942562,0.0688277978244879
"3426","430_4777369",-41.02756,174.9535,11,10814.9090909091,927.199272491675,0.085733431940826
"3427","430_4777387",-39.54874,174.0995,11,16202.8181818182,627.833388437063,0.0387484066902373
"3428","430_4777389",-39.39559,174.0332,11,17936.9090909091,748.860528342288,0.0417496974839344
"3429","430_4777391",-39.23067,173.9222,11,14909.2727272727,2103.98931037727,0.141119513262948
"3430","430_4778093",-41.42228,175.2852,11,14141.5454545455,647.410281604542,0.0457807305209664
"3431","430_4778096",-41.21135,175.1832,11,13975.9090909091,605.623060086958,0.043333357146756
"3432","430_4778097",-41.10165,175.1167,11,17710.1818181818,1004.4497815403,0.0567159497204656
"3433","430_4778099",-40.9596,175.0083,11,13793.0909090909,808.844664264462,0.0586412914694385
"3434","430_4778100",-40.88441,175.0234,11,11643.3636363636,582.228009069861,0.0500051383134245
"3435","430_4778116",-39.54224,174.2309,11,16119.0909090909,797.458269070608,0.0494729059826106
"3436","430_4778118",-39.38875,174.133,11,16643.0909090909,1016.86857110892,0.0610985409298868
"3437","430_4778120",-39.23292,174.0883,11,17326.6363636364,684.602260108345,0.0395115500631807
"3438","430_4778121",-39.18754,173.9907,11,13123.5454545455,780.802838575317,0.0594963336150049
"3439","430_4778826",-41.10587,175.2218,11,17287.0909090909,894.274728989415,0.051730781870253
"3440","430_4778829",-40.86733,175.0757,11,13752.3636363636,947.512667221634,0.068898168509466
