"","type","shuffID","terrwarm","terrcool","marwarm","marcool","freshwarm","freshcool"
"67","null",167,-0.000339876177676873,4.02580131149887e-05,0.000101640279956513,-8.22536512354261e-05,0.00246711681991584,0.000831190012218751
"68","null",168,0.00047612188087916,0.000250372984796991,4.61415906765896e-05,-3.74272343167316e-05,0.00166341938690056,-0.000838068930301681
"69","null",169,-0.000648313350692475,-0.000323744956263739,-7.54969217722997e-05,0.000148440828723427,0.00198918048018511,-0.00388722775579038
"70","null",170,-7.47618082159819e-06,-0.00035842737246396,0.000153524468660258,-0.000158909962418346,0.00186935772080214,0.0027614025980772
"71","null",181,0.000783961932313142,-0.00142119290388982,1.47432293055322e-05,0.000107655358689824,0.000913603553443603,0.00140928640720613
"72","null",182,-0.000192382895615265,0.000272522235916567,-0.000210586448985487,-6.45698333435409e-05,-0.000732962173914304,-0.00329506668979664
"73","null",183,0.000313405802940725,1.30089928655191e-05,0.00010041884780715,8.44618414280934e-07,-1.98182151336213e-05,-0.000657926678611451
"74","null",184,-0.000405533684418402,0.000340875773669734,8.35881858999108e-05,9.12759935108215e-06,0.00114833288945476,-0.00161951081305532
"75","null",185,-0.000316227574269791,-6.41108373521987e-05,0.000117961892941781,8.43928755659508e-05,0.00205417038252824,0.00209061184004126
"76","null",186,0.000200708600891111,6.73055007608774e-05,-0.00015755750979516,0.000187833331116901,0.000166242536968332,-0.000463079456101656
"77","null",187,-4.69055375544366e-05,0.000858339524868053,-0.000127794569639414,-9.86911783204191e-06,0.00458157944567338,0.000552085593923561
"78","null",201,-1.85173634784906e-05,0.000734902173132956,-0.000314168333272273,0.00011580552732978,-0.00203798236867685,0.0011735036036395
"79","null",202,-0.000347064322370575,-0.00123814416049898,-0.000146400188582129,-6.81419951473843e-05,0.00351782813845121,-0.00376366720346717
"80","null",203,0.000539101545509856,-3.35552009045364e-05,0.000123510742782443,-1.1929022386469e-05,0.00200300880882456,0.000203976342015199
"81","null",204,0.00070770016586897,0.000397051693169305,-4.65017571604642e-05,-3.85047227379505e-05,-0.000694435527326331,-0.000962975754296023
"82","null",205,-0.000469662346856799,0.000256819871941167,0.000255657211781552,-0.000207964325299382,-0.000328919320913555,5.49548285198216e-05
"83","null",206,-0.000822036542932227,-5.14218567983827e-05,-8.83754161819541e-05,0.000101886516965499,-0.00723550690590072,0.00171243677659137
"84","null",207,-7.6266507829969e-05,-0.000366448498037748,-5.20561060203454e-05,-1.38096222245248e-05,-0.000972084914064336,-0.00126972008857748
"85","null",208,-0.000393350688976773,0.000543411299981702,-8.43226781214342e-05,0.000212713014385441,-0.00122905775733895,-0.00301317593864713
"86","null",209,-0.000643125396379977,-6.57111345112587e-05,-0.000166650243657241,-2.74709410315579e-05,-0.000467874208168979,-0.000529967546997645
"87","null",210,0.0014394751561545,0.000414620104147238,7.95756755704263e-06,-9.33968724138496e-05,7.64109436249199e-05,-0.00278886428659901
"88","null",221,0.000268576607886913,0.000281324978088417,0.000218547559163778,0.000180917981322284,0.000216575731910573,0.00011331485244484
"89","null",222,8.27048419730757e-05,-7.20029681794646e-05,8.83673347431859e-05,0.000151009187590362,0.000883810667849601,0.000235772341868253
"90","null",223,-0.000637234745756719,-0.00103360185403688,0.000253076127436411,-2.1644849768694e-05,-0.000752717559869157,-0.00070185967459607
"91","null",224,-0.000838796843792238,-0.00019169338157119,-5.14002149993702e-05,-0.000139377293921018,-0.00134895616992909,-0.00198427846457656
"92","null",225,0.000747243691026049,-0.000145807730353765,0.000275237446019738,0.000194955650881733,-0.00145553902478873,-0.00132900502457016
"93","null",226,0.000411280064845594,0.000992292856862978,3.76888731287047e-06,-0.000164726878957759,0.000774366895661861,-0.000728505156997169
"94","null",227,0.000204272312391955,-0.000260867748932106,-3.28747556535291e-05,-6.04666784449906e-05,-0.00184225646184106,0.00304004804003127
"95","null",241,0.000629633245986456,-0.000776093347432372,-8.60244797058519e-05,-2.13654092271386e-05,-0.00122786464395099,-0.00134228317244196
"96","null",242,-8.01929470143987e-05,-0.000365071445437195,1.52073696056665e-06,-8.5569361763719e-05,-0.00235806326770258,-0.00496798545907083
"97","null",243,-0.000173844743176136,7.49833651159317e-06,0.000256474682500966,0.000489409940329884,0.00275455827495043,-0.00348483171067083
"98","null",244,6.62309098194563e-06,-0.000257976648406682,0.000399532998729054,0.000106536278840222,-0.00214702813447264,0.00173782076151171
"99","null",245,-0.000910863306877448,-0.000473873456548828,6.48215356965556e-05,-9.92005417022869e-05,-0.00127753304095092,-0.00122980251594161
"100","null",246,-9.58978678589224e-05,-0.000698154303240848,-0.000126374293522574,5.94303113692569e-05,-0.00182276742756414,0.000340427339588017
"101","null",247,0.000836281665793391,0.000350851165766029,-0.000142863514477308,-0.000511294967405935,-0.0011137847952715,0.000872972623481445
"102","null",248,0.000575944148983103,-0.000200463379277926,0.000368759436261717,0.00033619133789295,-0.00437627184500966,-0.000472868223853698
"103","null",249,0.000158809228669082,-0.000205185120810254,-0.000218033375786898,-0.000161141974496782,-0.000479957498864334,0.000996175041827755
"104","null",250,4.04688478197373e-05,-0.000418861658187949,-0.000146333733472959,-0.000159627694791609,0.0032505288638736,-0.00323360460048386
"105","null",261,2.64768897010797e-05,-0.000340477684583919,0.000225349827277643,-9.59690835167365e-05,-0.00367273606801969,-0.00478567746719467
"106","null",262,-8.77576564741131e-05,0.000706469672967743,-5.89480751929604e-05,6.26884467141757e-05,-0.00218729665551912,-0.00180393125967519
"107","null",263,-0.000350233256039112,0.000231805418574938,-0.000293403183363363,4.91177790161042e-05,-0.00031709833453103,0.00119349631853987
"108","null",264,2.33287782097334e-05,0.000285194869966247,0.000153572869474878,0.000109352025661517,0.000274026103949119,0.000633245720825743
"109","null",265,0.000257407706273819,0.00041234899833526,-8.2547315814394e-05,0.000124780664326963,-0.0014934517548518,-0.00159868231925426
"110","null",266,-0.000205083801994986,-0.00042248461082813,0.000211937043306874,-1.76743441209563e-05,-0.0024887209741678,-0.00160330513150893
"111","null",267,0.000345724964208602,-0.000623385176855545,-1.36149782738565e-05,-1.19002956364112e-05,0.00118514141376086,0.00113102381018207
"112","null",268,8.80338616044513e-05,-0.000565720807560351,-0.000116315457205347,2.3370048342304e-05,0.000923562004573628,-0.000712211816176576
"113","null",269,-0.000379248186574575,-0.000423488197287648,-8.59625345315774e-06,0.000143830421978405,0.00129097084562626,0.00105780379309569
"114","null",270,4.22118114812241e-05,-6.83074182683557e-05,0.000153506659673541,7.0582654613201e-05,0.00244210294623523,0.000499490919740295
"115","null",271,0.000526809782386108,-0.000418975227884628,0.000143716678058447,-0.000128994995576521,-0.00059290824933161,0.000886879700096144
"116","null",281,0.00044775457576179,-0.000691342344919234,0.00042780287664979,-0.000352875810783563,0.00383784954745383,-0.000378028745839348
"117","null",282,-0.000523829880746174,-0.000915850390497378,0.000134922677294116,0.000201465621609093,0.00246608949799888,0.00286841255900458
"118","null",283,8.62142577484837e-05,0.000503046108486455,2.63962275996759e-05,0.000315015158013115,-2.26679452899666e-05,-0.00159494362025533
"119","null",284,-0.000549420175510684,-0.000391741787134733,1.41123913435783e-05,3.30424254185338e-05,0.00246669719596552,-0.00083332153859384
"120","null",285,-0.00033910150902341,0.000540732172119747,-0.000138599037199902,-0.000273729323561805,0.00385460483580351,0.000242111519607291
"121","null",286,-0.000157330492246575,0.000462474034982087,0.000154046509859358,-1.40362388512502e-05,0.00267275167891974,-0.000464066043003898
"122","null",287,-0.000224460225065525,0.000117080577175568,-0.00021875629732274,-5.74772736805327e-05,-0.000524297302716322,-0.00203933709482252
"123","null",288,-2.10556115641255e-05,0.000295443433047293,5.4342649395304e-05,-8.45539594100711e-06,0.00275158082459937,-0.00201545004783519
"124","null",289,0.000523388004166976,0.000526295879957193,-1.57397586496023e-05,-1.91840161706631e-05,-0.000986871660750622,-0.00236210751815908
"125","null",290,-1.74031415947881e-05,0.00068928109198773,-0.000173060025772955,-3.40831715642966e-05,-0.000189996047149564,0.00178514416866736
"126","null",291,-0.000321554798599789,-0.000826255149991111,0.000138535327342966,0.0001296638389259,0.00213884876055177,9.4472799052055e-05
"127","null",301,-0.000295566012478125,-0.000478057186412612,1.05085887146601e-05,2.1954101905542e-05,-0.00268969881180804,1.77346530085296e-06
"128","null",302,-7.85265493177742e-05,-0.000660459096016202,-9.41009165471929e-06,5.08682145680999e-05,-0.0036588558262028,0.00060387554715851
"129","null",303,0.000175638685785132,0.000174500695083173,7.661949524377e-05,0.000144889416578079,-0.0019308825729657,-0.000413896490376417
"130","null",304,-0.000580564136084243,-0.000186310285729187,-0.000160385191136291,9.02230838104994e-05,0.0017767574661541,-0.00158558866929304
"131","null",305,0.000435741070122711,0.000235072829213333,0.000157847777815007,-0.000103060099249855,-0.000893934759170953,0.00343681042994006
"132","null",306,0.000406581578894244,-7.32890507340562e-06,-0.000147285562412696,0.000136226941305593,-0.00137134707674148,-0.000515685505387579
"133","null",307,0.000174677411505996,0.000269913445296906,0.000230420998602983,0.000104170147215623,-0.00268355728126832,-2.48038047496963e-05
"134","null",321,0.000364905383289053,-0.000133315427656184,2.76332995813141e-05,-5.49308802146465e-05,-6.26102986349427e-05,-0.00185147218231747
"135","null",322,-0.000690434038139717,-0.000650572001773597,-9.41368296355862e-05,0.000224469147123665,-0.00138634669632254,0.00028683426116749
"136","null",323,0.000192966313591403,0.000371794090727371,0.000243241155756132,0.000160010837624348,-0.00411411265412555,0.000428917971627975
"137","null",324,0.000425543829086669,0.000353392311062417,7.64751871205763e-05,0.000240726374856942,-0.000794363016648019,0.00161645520213427
"138","null",325,-0.000194122244860678,-0.000219126399691591,0.000186708584648455,-7.23935400085997e-05,0.001065589565866,0.00166205142114414
"139","null",326,-0.000400776359628241,0.000105596469409383,0.000361870382710083,-6.67246951657145e-05,-0.00295694832642212,-0.00102836903409874
"140","null",327,0.000568161577905977,-0.000385168756800035,4.42379415667629e-05,-0.000105708770234131,-0.00053362391177332,0.000618767388940176
"141","null",328,0.000194708389953352,-0.000289840104367624,6.22883889034871e-05,4.84575819370693e-05,-0.00218475650179786,-0.00323760078245911
"142","null",329,-8.35246271938767e-05,-0.000137717405036961,0.000186374530236336,0.000159942030672603,-0.00306188962052917,0.000335780601990146
"143","null",330,0.000512423081997133,-0.000254672101255706,-8.12728653893531e-05,5.61324180623598e-05,0.000910554997851993,-0.00077044271117268
"144","null",341,0.00076996190390571,8.82214554675395e-05,-4.08508306864508e-05,0.00018758558511436,-0.00260208276975096,-0.00212831517797776
"145","null",342,-0.000606758468315847,-0.000496794278068287,0.000344196240765702,-6.23586550119118e-05,-0.000561241957760284,-0.000458491490716504
"146","null",343,9.45243864662178e-05,-0.000406342233335012,1.99664794050511e-05,1.74830572814488e-05,-0.000639617170777369,6.92004775706049e-05
"147","null",344,0.000264136165974594,0.000420169876106804,2.62102898480161e-05,0.000161638880186505,-0.00157432296402644,-0.00160167896161105
"148","null",345,0.000481241168561405,-7.08823324861182e-05,-0.000168279033664781,-0.000154770437635949,0.000449756124968977,-0.00277650742722903
"149","null",346,0.000537301138586093,-6.36917714699957e-05,-2.76302742053438e-05,1.74878351760863e-05,-0.00169177883781863,8.60167724118192e-05
"150","null",347,-0.000586805871432757,-0.000262554555666665,-0.000220548256199554,-0.000192182480766532,0.00183908905494754,-0.000965071454625915
"151","null",348,-0.000878353826421576,-0.000165475248331692,-0.000158571923511254,-0.000221114490256377,0.00115341894288978,0.00182586672445658
"152","null",349,-0.000537982788681484,9.61741261558116e-05,9.47243961309941e-05,-7.87507498931204e-05,0.000723552058527485,-0.0024111021477099
"153","null",350,0.000275290882018757,-0.00026420378930198,3.78962190863023e-05,-0.000109762063077361,0.000505331272130027,0.00196585549352909
"154","null",361,2.59623125773517e-05,0.000309699375264837,-0.000190595779317954,-6.1607491182277e-05,0.000759101419934749,0.00283158872159658
"155","null",362,-0.000150691942594383,-0.000616923387861109,-0.000222041728688479,-0.000185187240750214,-0.000131734949976746,-5.60067574623364e-05
"156","null",363,-0.000669273186050692,0.000575821746521132,0.000235749095886774,-0.000289222302509299,0.00077530479489099,-0.00173559760276208
"157","null",364,-0.000116930001592237,-0.0003842189294237,-0.000190598988400642,2.6466305186791e-05,-0.00496895352047902,-0.000440068526586025
"158","null",365,-0.000990142463997613,0.000648086496395275,8.17429869996187e-07,-6.74486914257256e-05,-0.00435689048395396,0.00160860897596017
"159","null",366,0.000651411074044165,0.000569971856104359,-0.000186788912037145,7.67024423761506e-05,-0.00296694994040263,-0.00196138732069764
"160","null",367,0.000167244954913037,-0.000861124030518712,-0.000206174513442923,-1.56808961081021e-05,-0.00216138030576368,-0.000123462555110535
"161","null",368,0.000308370917276695,-0.000500556289264157,-6.02001490893249e-05,-0.000170541608501332,-0.00215881747827533,0.00105154327499609
"162","null",369,-0.000561432548166321,0.000370818742348409,-0.000226669602589966,6.93528293496851e-06,0.00114161736835416,0.00012718238407596
"163","null",370,7.05613007260157e-05,-0.000498649913228887,9.1991196974362e-05,-0.000153872266891996,-0.000281110671515036,0.00036763085597321
"164","null",381,0.000879790428438537,0.00135442615313167,0.000240609546570809,-4.15120675635182e-05,0.000846378643511253,0.000892565199747578
"165","null",382,0.000737522744987886,-0.000270412323650402,0.000162032743206772,0.00021452996490527,0.000157686994055207,-0.00188852468494855
"166","null",383,-0.000197575568584178,-8.87615024628006e-05,-0.000110217420922298,-0.000139028857477592,-0.000340972378720348,-0.0026392519652259
"167","null",384,4.78999146789727e-06,-0.00028391411666661,0.00010750947716412,-6.01101869372285e-05,0.00282832549680581,-0.0037286732705714
"168","null",385,0.00020661074440639,0.000648114130105805,0.000105461617098004,8.0223626938754e-05,0.00323602316867924,0.00218150588413731
"169","null",386,0.000166047144927674,-8.9893514046475e-05,-9.63546854315461e-05,-0.000101588886638766,0.00163863409023557,-0.000940321279269242
"170","null",387,-0.000468521840649946,3.90478570976497e-05,-5.79658979961551e-05,2.09069426870965e-05,0.000544046733150919,-0.00159207323587312
"171","null",388,-0.000823108613293818,0.000593421409852983,2.38173755883291e-05,-0.000188719927056598,-0.000842970319093026,-0.00134087747092042
"172","null",389,-0.000875446693782948,-8.95221691412821e-05,0.000156501738869871,-7.3640615076494e-05,-0.000999700955627377,0.00349097006169152
"173","null",390,0.000469876433926338,0.000500846692722351,-0.00014829005412183,-3.19049374357774e-05,0.0015088176752279,0.00299119969914429
"174","null",401,-0.000411403837179278,0.000415057571927232,0.000199073907241304,7.4872361862428e-05,0.000890279280531754,0.00491390990449024
"175","null",402,3.42020575909614e-05,0.000301231040586546,-0.000253691832446728,-0.000194922933018221,0.000495097457685636,0.00220440194750134
"176","null",403,-0.000940177712845019,0.00077126443779539,0.000166737873719442,0.000109449229821862,-0.000816650935742399,-0.00108271430200398
"177","null",404,-0.00019567329801984,0.000267643928700842,0.000204326783390613,-0.000192086859044257,-2.5978977228386e-06,-0.00278503267129506
"178","null",405,-0.00065135008150069,-0.000255216145436099,-4.0071988755815e-06,0.000170841620854618,0.000219785795584366,-0.000747795185409041
"179","null",406,-0.000207194154386722,-0.000880464014785233,0.000594851776912141,-0.000126156027668505,-0.00272370661967137,-0.000313145614875193
"180","null",407,0.000631024786668373,8.15660256734615e-05,-0.000103759334939853,6.08362273823598e-05,-0.00292562367116666,0.00245616026529289
"181","null",408,-0.000707376209931025,-0.00014823282167486,-0.000202422759088216,-2.66722584324878e-05,-0.000775168832331413,0.000294046962450672
"182","null",409,0.000141323716458881,0.000246497281967615,5.11687996713572e-05,-8.43362779335499e-05,-0.00283003909764404,0.000328959096794079
"183","null",410,-0.000510615024627122,-0.000210144455526284,0.000293045654319374,0.000255788425198804,-0.00188772660579777,0.00038663871977865
"184","null",421,0.000407720560751334,-0.000812443719483537,7.77973321575537e-05,4.77650653241236e-05,-0.00205074970671537,-0.0016850669629323
"185","null",422,-0.000445402655456951,1.94604997659354e-05,-1.21193169493247e-05,-0.000143649085976938,0.00224905230917881,-0.00240262359787192
"186","null",423,0.000284028851605402,0.000294570552502456,0.000312951279543306,5.90535881115141e-05,-0.00291365394935959,0.00265146732108031
"187","null",424,0.000190995339729987,-0.000309454900788319,-0.000198694272372045,3.95869726567137e-05,0.000904244612629863,-0.00164297353858415
"188","null",425,0.00104558291296063,4.32646592327379e-05,-1.76368552082382e-05,-0.000175082265267336,-0.000270859533056458,-0.000739249910557443
"189","null",426,0.000107544290345632,-5.63023957066129e-05,0.000134964673812907,-0.000361006715853547,-0.00200179433909683,0.000118215142783247
"190","null",427,-0.000179634312044202,0.000517484404812082,-7.9721216504352e-05,-1.4669251699296e-06,0.000537420589103683,-0.00228954672260801
"191","null",428,-0.000191354658410181,0.000114172522871204,-2.72480101231433e-05,7.91927399413564e-05,-0.00121992760145296,0.00206727956987453
"192","null",429,0.000159405391210013,-0.000999591115247947,0.000145542914678848,-0.000234334940681726,-0.00165226225040886,-0.00190667967315256
"193","null",430,0.000345530277377924,0.00039914811739258,-0.00020567896884675,-1.26539891692797e-05,-0.000489432291361685,-0.00189331767713743
"194","null",441,0.000416580808570907,-0.000100225232731947,-6.94774904166563e-05,-0.000199246469214293,-0.00260440189152105,-0.00140380453676846
"195","null",442,-0.000150256083502706,-0.000388490846891526,-9.43365866959176e-05,0.000137946253309451,-0.00537138347855715,0.00149832905864842
"196","null",443,0.000161745982751454,0.000271071449855463,-3.80330464545757e-05,0.000190160626025925,-0.00125926288043719,-0.00322494057944622
"197","null",444,-0.000300431215636034,0.000518161101690196,0.000127118006539326,0.000112496171274998,0.00390901804675811,-0.000212969524303509
"198","null",445,-0.000319361341429183,-0.000164539684286915,-7.44264156423674e-05,-0.000165676080081516,0.00042741249229083,-0.000452712702527508
"199","null",461,0.000460476652661037,0.000689922138892159,-0.000145219940361179,2.71405018727325e-05,0.00240813861957549,-0.00146839414226919
"200","null",462,0.000533179222893657,8.18305355303269e-05,0.000264261208444792,0.000213679032784458,0.00137257286009368,-0.000732765321135164
"201","null",463,-0.000477053790819877,-0.000508691710235553,0.000189253378246433,1.60477397045082e-05,-0.00137642722710506,0.00217210564536232
"202","null",464,-0.000847232315573358,0.000612258023059041,-6.98567092001721e-05,0.000358293711029384,-0.000130398400909457,3.85779714753478e-05
"203","null",465,0.000101739322665129,0.000230616255486369,0.000126707827197449,-7.42283655387339e-05,0.00347389361152086,0.00234435553764618
"204","null",466,0.000594944505451379,0.000268268732479547,0.000166935302888019,-3.96239752299963e-05,0.00103285760798102,0.00138907208739203
"205","null",467,-0.000228871368424403,-7.47844190192767e-05,-0.000111379348071157,0.000153746430197489,-0.00117224835591091,0.00148707832781671
"206","null",468,-0.000671450151382192,-0.000100129419882284,-0.000112648753677789,-0.00011254544822207,-0.00359404732377699,-0.000493216646928854
"207","null",469,0.00126031770817493,-0.000846408544969853,-1.24678726387669e-05,-8.64284953693735e-06,2.83910330203245e-05,5.66375371651849e-05
"208","null",470,-0.00104508380295681,-0.000495039542177548,-0.000201473752874881,-0.000130748338870567,0.000383470708458103,-0.000302201530851104
