"","speciesname","REALM","X..0.","X.10.","X.25.","X.50.","X.75.","X.90.","X100.","nrecs","STR"
"6450","Micropogonias undulatus","Marine",11.7567596435547,13.3951719600938,15.2430286374439,21.0657618997197,23.5424241948492,24.7311750301811,26.1061193166234,119045,11.3360030700873
"6451","Monacanthus ciliatus","Marine",13.9509234428406,24.4791766551345,25.6238966640108,26.4381163017039,27.118571265264,27.6624573237657,28.7342233657837,442,3.18328066863125
"6452","Monacanthus tuckeri","Marine",18.4997043609619,25.5868687707586,26.5876068363865,27.2908686693425,27.6935075117642,27.94551631884,28.4518680572509,835,2.3586475480814
"6453","Monolene sessilicauda","Marine",6.87650918960571,13.072895747232,15.7557502038595,20.6977813690863,25.7457371275316,26.5596633410568,28.0061874389648,187,13.4867675938247
"6454","Mulloidichthys martinicus","Marine",22.6466426849365,25.4830152848742,26.4230228827175,27.1504106697389,27.6576421008615,27.9040055956771,28.4521999359131,4912,2.4209903108029
"6455","Mullus auratus","Marine",11.051739692688,13.9788590214641,17.2577423766587,22.9232584322186,25.1957805201466,26.0826033672412,27.1825246810913,361,12.1037443457771
"6456","Muraena retifera","Marine",17.4856309890747,21.115212545608,24.0307941629558,26.5046907166096,28.0027634843063,28.7545953300746,29.7379760742188,336,7.63938278446655
"6457","Mustelus canis","Marine",8.73315238952637,13.2364427059197,15.7411771992958,19.2902093920618,22.3413073918511,24.1461078933661,26.0774450302124,6820,10.9096651874464
"6458","Mycteroperca microlepis","Marine",11.9069385528564,19.1225399189414,22.3255210384384,24.8351444099912,26.2598034930533,26.7564288895542,27.2872512752132,556,7.63388897061275
"6459","Mycteroperca phenax","Marine",17.2090759277344,22.5149197375577,24.4626756283597,25.7760892254537,26.5462507567234,26.9403123978231,27.4239902496337,2257,4.42539266026545
"6460","Myliobatis freminvillei","Marine",11.7902717590332,13.3561035801101,14.9262220122075,18.39933474804,22.2809741525341,23.7739224494146,25.2842617034912,2640,10.4178188693045
"6461","Myripristis jacobus","Marine",22.9047355651855,25.8311399245363,26.6596633332254,27.406547902779,27.7081129763538,27.9238625477772,28.6767883300782,762,2.09272262324095
"6462","Mytilus galloprovincialis","Marine",9.28032875061035,13.8141713897768,15.7264549732273,19.8307134798034,22.8445656196396,23.4458796886379,24.4439039230347,5129,9.63170829886105
"6463","Nanomia bijuga","Marine",12.824369430542,19.7573979787418,22.54142003125,25.8256766037169,27.57438116111,28.5556431998166,29.7530364990234,4325,8.79824522107475
"6464","Nectadamas richardi","Marine",10.760534286499,14.8044209292592,18.2739332856886,22.2975928969385,25.2059561917854,26.4815432898606,27.5876512527466,229,11.6771223606014
"6465","Nectopyramis natans","Marine",-1.66887265443802,16.5312652310703,21.8681769831666,25.2736519611456,27.1994307373654,28.1034675171748,29.5305805206299,141,11.5722022861045
"6466","Nectopyramis thetis","Marine",10.0189185142517,14.1136669237597,17.9198003492923,22.1034565393238,25.1311031968993,26.4804944071149,27.8130807876586,480,12.3668274833552
"6467","Nes longus","Marine",21.9015979766845,25.4511171493631,26.4130735676335,27.2315662800868,27.7473006663081,28.009816620885,28.8469562530518,204,2.5586994715219
"6468","Numenius phaeopus","Marine",-1.03702074289322,20.1731684606029,22.9577660352154,25.8413924743499,27.3908007304419,27.9853616773761,29.1927070617675,3669,7.81219321677325
"6469","Nymphon stroemi","Marine",-1.1392565369606,-0.14916452276174,3.2565725781825,6.46734933496107,8.83661072536136,9.91673582526257,14.4624648094177,190,10.0659003480243
"6470","Ocyurus chrysurus","Marine",24.4859848022461,26.2139679092349,26.8376250820057,27.5365021076262,27.921958355312,28.0909488727113,28.6652193069458,63659,1.87698096347635
"6471","Ogcocephalus corniger","Marine",8.71589422225953,14.7384660390764,17.702725678419,23.1788860569524,25.8359770459739,26.5996715974412,27.5033254623414,162,11.8612055583648
"6472","Ogcocephalus nasutus","Marine",11.9069385528564,23.3405484876724,25.6606677370133,26.8100701471781,27.6552657885783,27.9508831163318,28.6061096191407,150,4.61033462865935
"6473","Ogcocephalus parvus","Marine",12.4790463447571,21.0365067543049,23.2852390676908,25.1700950001431,26.3895097111133,26.9975209977336,27.9149665832519,205,5.96101424342865
"6474","Ogcocephalus radiatus","Marine",18.9722270965576,22.5937092443068,24.0500856474515,25.046822486714,25.8600992969416,26.3340176724567,27.3960313796997,103,3.74030842815
"6475","Ogcocephalus vespertilio","Marine",8.84925937652588,15.5689693683161,20.0104087015576,24.5127687584199,27.118559845566,27.7686915677042,29.3081417083741,153,12.1997221993881
"6476","Omosudis lowei","Marine",7.31483292579651,18.3270223717441,21.2375508216373,24.8270130392535,26.9981223685894,27.7637140301899,28.8744115829468,420,9.4366916584458
"6477","Ophichthus melanoporus","Marine",20.1032104492188,22.9398327821768,24.1346115414715,25.012769881934,25.6908766233746,26.0746826266359,26.7599430084229,41,3.1348498444592
"6478","Ophichthus ocellatus","Marine",11.9069385528564,23.973752387854,25.7976377432451,26.7551539013496,27.4302261184684,27.6764416855733,28.3676357269287,273,3.70268929771925
"6479","Ophidion grayi","Marine",11.8297686576843,13.3655862874774,15.4225814171268,19.7909055507465,23.2630484758058,24.6538579936062,26.6937360763549,241,11.2882717061288
"6480","Ophidion holbrooki","Marine",11.8486051559448,14.701604864439,18.1577879495984,22.5474059546983,24.7690568264665,25.6512147255047,26.8647737503052,593,10.9496098610658
"6481","Ophidion marginatum","Marine",11.7827048301697,13.1556759646503,14.2949001330024,17.4184675520152,21.9523980249126,23.3457122356785,24.9315328598022,963,10.1900362710281
"6482","Ophidion selenops","Marine",12.0290212631225,19.1753732674538,21.8860905418886,23.6255019270072,24.7832864857823,25.4720639857522,26.7162227630615,214,6.29669071829845
"6483","Opisthonema oglinum","Marine",11.7764077186585,14.6508445729194,21.2982586941758,25.0717841948012,27.2333003736936,27.8066213321514,28.4890937805176,5466,13.155776759232
"6484","Opsanus pardus","Marine",11.9341745376586,18.5018083646377,21.107309653471,23.2848096462374,24.8246101737155,25.5592993922677,26.4589958190918,221,7.05749102763
"6485","Opsanus tau","Marine",10.05885887146,13.1161096227996,14.6278238277224,19.1893124572816,22.4934926083369,24.0615316161545,26.4949226379395,276,10.9454219933549
"6486","Orthopristis chrysoptera","Marine",11.7813606262207,13.3971596700846,16.2630823512278,22.1422782885553,24.1920467056088,25.3857241650655,27.2282457351684,9518,11.9885644949809
"6487","Otophidium omostigma","Marine",11.9030504226684,14.3203554654123,17.5910992318847,21.6081274466824,23.8568613545655,24.8244027932754,26.539930343628,187,10.5040473278632
"6488","Pagrus pagrus","Marine",11.9986925125122,17.3310292739878,19.2287114122863,22.6198150832826,25.7460655774443,27.0146777796719,28.0696611404419,5648,9.68364850568415
"6489","Pandalus propinquus","Marine",-0.442763984203339,0.474284651319374,2.15064653026232,4.73078384273292,8.26635479689414,9.80021529072372,16.0779485702515,3163,9.32593063940435
"6490","Parablennius marmoreus","Marine",12.3655080795288,20.7159606805767,23.5339211207966,25.9409666801621,27.1400004164953,27.6544069613763,28.0364217758179,2940,6.9384462807996
"6491","Paralichthys albigutta","Marine",16.8994636535645,21.042012782241,22.2967552090273,23.6953479908721,25.0004345518553,26.1233567833442,27.2002658843994,934,5.0813440011032
"6492","Paralichthys dentatus","Marine",8.70811319351196,11.8632188794818,13.6419867352241,16.5102264774955,21.3816587031051,23.6501962107179,25.8686666488647,15971,11.7869773312361
"6493","Paralichthys lethostigma","Marine",12.3695411682128,18.0448588770944,21.2721103904626,22.7636571935577,23.8661427929095,24.5945890621373,25.5066547660885,13903,6.54973018504285
"6494","Paralichthys ommatus","Marine",16.3690338134766,20.3889983166174,22.0055005146604,23.5103327538675,24.786912974173,25.4794199694757,26.731635093689,2609,5.09042165285835
"6495","Peprilus alepidotus","Marine",11.7410697937012,14.5548251024965,19.2564079998007,23.5328232707531,26.6658583043248,27.6384765484149,28.3430223464966,5634,13.0836514459183
"6496","Peprilus triacanthus","Marine",5.38975024223327,8.36731673302416,10.4510180249335,14.7649675693415,19.9192785979037,23.6825685107971,26.4373273849488,25412,15.3152517777729
"6497","Peristedion gracile","Marine",12.1767420768738,20.3721704692036,23.545237932614,25.7354810697791,26.7376771714153,27.4242298417887,28.1559381484985,126,7.0520593725851
"6498","Peristedion miniatum","Marine",7.88820695877075,12.9553663470027,15.4247389792172,20.2256569555617,25.7476316480485,26.8500401970499,27.8651819229126,1108,13.8946738500473
"6499","Phoronis pallida","Marine",7.5928897857666,9.40013947089886,10.093014319563,11.2155646632324,12.4622344218698,13.1779371753376,15.751015663147,299,3.77779770443874
"6500","Phoronis psammophila","Marine",10.0473766326905,13.0790390855649,14.5451698114619,16.9478589924888,23.5588881474355,25.3747919967503,27.2597274780273,1580,12.2957529111854
"6501","Pogonias cromis","Marine",11.7813606262207,13.2092548834129,15.3153627139321,20.6845954661841,23.6658356409367,24.7357241393832,27.2128324508667,20504,11.5264692559703
"6502","Polymixia lowei","Marine",7.40919542312622,14.01055973904,18.8712803845258,24.7124923329253,27.0839382184994,27.8514041830321,28.7473497390747,763,13.8408444439921
"6503","Pomacanthus arcuatus","Marine",24.5048332214355,26.3150081211312,26.9307030067185,27.5855386077489,27.9185542912164,28.0551135774702,28.4112567901611,17258,1.74010545633905
"6504","Pomacanthus paru","Marine",23.7491283416748,26.1100084632284,26.8269185761522,27.506677751242,27.8775720383944,28.0439264135645,28.5932807922363,5767,1.93391795033605
"6505","Pomatomus saltatrix","Marine",7.97932672500611,13.2161910000035,16.4646571010448,20.683043244934,23.6941857943665,26.135193868184,27.8981733322143,35954,12.9190028681805
"6506","Pontinus longispinis","Marine",10.047308921814,15.3786564966963,20.0236091451127,25.6674619886656,27.1312690084671,27.7744162872049,28.3790473937988,196,12.3957597905086
"6507","Porichthys plectrodon","Marine",17.3533267974854,22.7288322931757,25.0590904577449,26.7250263230435,27.7643122304285,28.0142760139037,28.6262769699097,943,5.28544372072805
"6508","Praxillella gracilis","Marine",-0.843544870615005,0.997219968627105,4.54104142402403,10.5119708978023,18.5008661641501,23.2214251659552,27.615460395813,804,22.224205197328
"6509","Priacanthus arenatus","Marine",8.37021350860596,16.2248023351532,22.4430048062261,25.8400358215558,27.2955707168459,27.8431092882935,28.3612337112427,1711,11.6183069531403
"6510","Prionotus alatus","Marine",11.9069385528564,15.5150363781308,18.6666177465776,22.3883724044946,24.861784364092,25.7414510839082,26.8638248443604,178,10.2264147057774
"6511","Prionotus carolinus","Marine",8.16549944877625,11.8886999919521,13.7439865586739,16.7491987588221,21.4306311317738,23.6527818869602,25.8630857467652,11914,11.764081895008
"6512","Prionotus evolans","Marine",9.40438270568848,12.9800261553699,14.3834359478828,16.8731914006329,21.1555522899956,22.7848175548204,25.0740385055542,5020,9.8047913994505
"6513","Prionotus ophryas","Marine",16.8881959915161,20.7194466021864,22.3215606387085,24.3134024074363,25.4585366366276,26.0409585991622,26.9829330444336,211,5.32151199697585
"6514","Prionotus roseus","Marine",16.8881959915161,22.0195385758415,23.9061183354569,25.5141667117661,26.4781323418816,27.0009096644602,27.7600793838501,213,4.98137108861875
"6515","Prionotus rubio","Marine",16.8881959915161,20.6988677534426,22.0355629606533,23.4224223151893,24.8339792248995,25.5291296363886,26.555344581604,1469,4.8302618829459
"6516","Prionotus scitulus","Marine",12.2878046035766,19.1522140089705,21.302776089928,23.0342801064638,24.4132560785677,25.1287878748311,26.4957609176635,2738,5.9765738658607
"6517","Prionotus stearnsi","Marine",17.3039894104003,23.1259429438562,24.9823524434749,26.4733151274288,27.5194553015622,27.9469308753261,28.8452892303467,224,4.82098793146995
"6518","Prionotus tribulus","Marine",11.8486051559448,14.2489067158719,18.0988889088516,22.1668974822887,23.7126103368273,24.6070368595277,26.0558090209961,6777,10.3581301436559
"6519","Pristigenys alta","Marine",8.69863605499268,15.825056888064,21.7765098026181,24.5457187144656,25.7820509779226,26.5447692718743,27.7808923721313,296,10.7197123838103
"6520","Pseudupeneus maculatus","Marine",19.7819566726684,24.9294874511163,26.160801213642,27.1247796585126,27.7288313567886,27.9863071877245,28.8519439697265,15063,3.05681973660825
"6521","Pterosagitta draco","Marine",9.86519622802734,19.956757936174,22.7893423491182,26.0713124720369,27.7147514142641,28.66395024544,29.7377796173096,6547,8.7071923092661
"6522","Raja eglanteria","Marine",8.25643730163575,11.5035127291635,14.407915949148,18.5651053777334,22.8284550782247,24.6796837200121,26.3732204437256,6665,13.1761709908486
"6523","Remora remora","Marine",14.666850566864,19.9802178212199,22.7954846738423,26.0709592773953,27.6964637196045,28.6205432737827,29.6152667999268,1114,8.6403254525628
"6524","Rhinoptera bonasus","Marine",11.7410697937012,13.3795045522986,15.2627722159237,20.1637831452219,24.2804702190239,26.5215410775116,27.9075345993042,7445,13.1420365252129
"6525","Rhizoprionodon terraenovae","Marine",11.7902717590332,14.2149252487095,17.3276613914411,22.0770927893048,24.4746412118824,25.5268131812108,27.0097665786743,3966,11.3118879325013
"6526","Rhomboplites aurorubens","Marine",12.375419139862,21.8196834953428,24.2942871024474,25.9663559843978,27.0681234382539,27.661194525042,28.3568964004516,2460,5.84151102969925
"6527","Rosacea cymbiformis","Marine",11.4959712028503,16.2246797629471,19.3056806098137,22.886395114848,25.4845991652265,26.6129137093753,28.7836294174194,172,10.3882339464282
"6528","Rosacea plicata","Marine",-1.01041755080223,8.21233270653408,15.2469901188344,22.102404739615,26.0873805062773,27.4965425200567,29.3188180923462,920,19.2842098135226
"6529","Sarda sarda","Marine",9.99923992156984,23.5848948932095,25.1650966320075,26.4260868024669,27.3015538089371,27.6781705968898,28.0476379394531,2056,4.09327570368035
"6530","Sardinella aurita","Marine",11.7902717590332,15.6361484229831,19.2366679988243,23.9228571949507,26.3416333729052,27.3859411897851,28.103853225708,3438,11.749792766802
"6531","Saurida brasiliensis","Marine",18.8566732406616,23.0728618948546,24.7900003471189,26.2940871750488,27.4783008605148,27.9392752419798,28.8249673843384,1745,4.8664133471253
"6532","Saurida caribbaea","Marine",16.9640903472901,19.8222873280661,21.4828831371538,23.491593367988,25.3849961889571,26.5060436431869,27.776294708252,179,6.6837563151209
"6533","Saurida normani","Marine",16.9400272369384,22.9324454416443,24.9999946789229,26.4264386858306,27.4088306048412,27.8777572731838,28.7928810119628,131,4.9453118315396
"6534","Sciaenops ocellatus","Marine",11.7813606262207,13.2121672950055,15.6544370745181,21.8958245105418,23.8152837146785,24.7398796825808,27.021993637085,22792,11.5277123875752
"6535","Scomber japonicus","Marine",12.8864812850953,15.7882001846804,18.2271832909092,21.9171633947997,25.5870442296193,27.1699707459393,28.1312570571899,26837,11.3817705612589
"6536","Scomberomorus cavalla","Marine",11.7902717590332,23.1414971309161,25.2255369383589,26.2140327445313,26.8968507021493,27.3173214436854,27.7717123031616,2647,4.1758243127693
"6537","Scomberomorus maculatus","Marine",11.7764077186585,15.2207390056221,21.3859972549388,25.2771188617319,27.4365169851935,27.9338556424839,28.4153280258178,4426,12.7131166368619
"6538","Scophthalmus aquosus","Marine",5.04399251937867,7.15238802860637,9.1211027680827,13.0350317101077,16.6433016138713,21.648129586591,25.0509910583497,23848,14.4957415579846
"6539","Scorpaena agassizii","Marine",14.657940864563,21.6565704295628,24.3754082607662,25.9811590173007,26.9901514880369,27.5686617003691,28.2900562286377,124,5.9120912708063
"6540","Scorpaena brasiliensis","Marine",16.807879447937,21.5151299028174,23.3141707585689,25.3305219922771,26.8509465355634,27.6619235716161,28.4370355606079,388,6.1467936687986
"6541","Scorpaena calcarata","Marine",11.9804434776306,20.7915051614784,23.3684131496177,25.5173767879957,26.6730341657074,27.4760092208275,28.1829204559326,485,6.6845040593491
"6542","Scruparia ambigua","Marine",-1.76467883586884,-1.73564820762792,8.17248562451789,10.7026711909235,12.2698927442926,13.5273842267421,17.185359954834,414,15.26303243437
"6543","Sebastes viviparus","Marine",8.84781074523926,9.27108643604872,9.64754698523279,9.88538043407351,10.3167322651974,10.879410793822,11.7131204605103,7301,1.60832435777333
"6544","Selene setapinnis","Marine",7.52666568756104,14.5698654573034,19.9983111357333,25.3699384289217,27.4467981382603,27.9203029943158,28.3596076965332,6738,13.3504375370124
"6545","Selene vomer","Marine",11.0103044509887,14.8127439835879,20.1982735156346,24.8758251372742,26.9572129532472,27.7124820234718,28.5215435028076,2916,12.8997380398839
"6546","Sergestes sargassi","Marine",15.6388702392578,18.6833523578828,21.2618461813391,24.5297604826066,26.7177273317009,27.5504468631629,28.1642465591431,787,8.8670945052802
"6547","Seriola zonata","Marine",8.24165797233582,13.6660753560142,16.6108705114551,21.7778644748226,24.9260536116824,25.9931534470899,27.1053218841553,363,12.3270780910758
"6548","Serranus notospilus","Marine",19.2429552078247,23.0343091592062,24.3902555146055,25.3526591092083,26.0366899170311,26.489938410902,27.0618457794189,137,3.45562925169585
"6549","Serranus phoebe","Marine",16.9400272369384,21.4192191060249,23.4391996119961,25.1635838632585,26.3045152400259,27.1280870323371,28.0037746429443,332,5.7088679263122
"6550","Setarches guentheri","Marine",18.1608896255494,22.7355537222882,24.9047706773529,26.8081243412694,27.8791477647467,28.4117599527565,29.3108396530152,960,5.67620623046835
"6551","Sipunculus nudus","Marine",10.1685724258423,14.7780558797644,18.534511747608,25.0231455854874,27.1499663363564,28.4818496386095,29.4494295120239,368,13.7037937588451
"6552","Sphoeroides dorsalis","Marine",11.9437832832336,19.869106512748,22.738753085563,25.1214729451438,26.4950876750414,27.373103959734,28.0633754730225,303,7.50399744698605
"6553","Sphoeroides maculatus","Marine",7.15351724624634,9.73924739514057,12.3883438591281,15.587177447345,21.4287240291966,23.1702671965352,25.3588371276855,3960,13.4310198013947
"6554","Sphoeroides nephelus","Marine",11.9069385528564,19.2516581811908,22.5938373387369,25.1365739604703,27.0261984084546,27.7704049818557,28.2584266662598,71,8.5187468006649
"6555","Sphoeroides spengleri","Marine",17.5961732864379,22.370599609881,24.7315321324893,26.5949659435172,27.5712562492626,27.9190112069681,28.5928688049316,1737,5.548411597087
"6556","Sphoeroides testudineus","Marine",22.7740440368652,25.7824805301198,26.676357099971,27.4803753854512,27.8719327401807,28.0735199830476,28.9058151245117,370,2.2910394529277
"6557","Sphyraena borealis","Marine",8.81357955932617,13.3911540591761,15.4079328228501,20.6486988331143,24.0559780141515,25.1485081975544,26.7091484069824,610,11.7573541383783
"6558","Sphyraena guachancho","Marine",11.9069385528564,20.3456935479897,23.3335583875424,25.7160061120408,27.1336800264787,27.7645937351205,28.825496673584,1836,7.4189001871309
"6559","Stellifer lanceolatus","Marine",12.1326522827148,15.4673913273769,19.6689440334091,22.4365692103569,23.5841740480319,24.2828617065054,25.4001760482788,5933,8.81547037912855
"6560","Stenotomus caprinus","Marine",11.9069385528564,16.0221518853652,19.4864868501205,22.8733911828633,24.7027817657168,25.6104050118264,26.787145614624,412,9.58825312646125
"6561","Stenotomus chrysops","Marine",7.22762942314148,11.6228029230837,13.6718437901532,16.8019250424951,21.3885831739981,23.785008373415,25.9548206329346,11633,12.1622054503313
"6562","Stephanolepis hispidus","Marine",7.20174217224121,12.8489693141706,17.4054346874964,24.2173394658707,26.3712076461554,27.3745779359382,28.1031665802002,5273,14.5256086217676
"6563","Sternoptyx diaphana","Marine",6.52051162719727,17.3804505534495,21.0740575264577,25.3091315397668,27.5013184095675,28.5658782735116,29.7360591888428,1968,11.1854277200621
"6564","Stomias boa","Marine",-0.674700886011123,10.6318071680273,16.8172760535962,19.5165630997182,21.7156870143075,23.5344567479741,25.9871587753296,5114,12.9026495799468
"6565","Stylocheiron abbreviatum","Marine",12.8083033561707,16.5666912425183,19.7320993293451,23.4518326289576,26.069739976636,27.163072444008,28.8365497589111,809,10.5963812014897
"6566","Stylocheiron elongatum","Marine",6.62118244171143,15.8010729213673,18.9301270964378,22.4082654437018,25.071488912251,26.3696743100147,27.9397239685058,408,10.5686013886474
"6567","Stylocheiron longicorne","Marine",8.22195649147034,14.8156741674372,18.2801365201777,22.1146720102481,24.9792983536452,26.2842831886874,27.8889818191528,729,11.4686090212502
"6568","Syacium papillosum","Marine",16.4986190795899,22.5135706154505,24.7233312299809,26.0732118812994,26.971308996618,27.6483658039317,28.2025327682495,2017,5.13479518848115
"6569","Symphurus diomedeanus","Marine",7.61895155906677,13.3175879013003,22.9464397025517,25.4157723831532,26.4949942422419,27.0468481597256,27.7454929351807,258,13.7292602584253
"6570","Symphurus plagiusa","Marine",11.7827048301697,14.6089133997508,17.6709003861059,22.5805252397923,25.0903437491329,26.5747711870557,27.8366222381592,15437,11.9658577873049
"6571","Synagrops bellus","Marine",5.01314091682434,14.3016880530678,17.119718630272,22.2202372666005,26.6500710370436,27.7265768265869,28.7798204421997,1312,13.4248887735192
"6572","Synagrops spinosus","Marine",5.52696633338929,16.025898193454,19.2404128876066,22.654963069808,26.4519112540434,27.7475052694257,28.6608619689942,372,11.7216070759717
"6573","Syngnathus fuscus","Marine",5.59714269638062,7.49857503287591,10.136401285063,13.4999833551635,16.3472375422357,20.9736795173199,24.5626268386841,1915,13.475104484444
"6574","Syngnathus typhle","Marine",5.02227473258973,7.48036796876048,8.55993111961254,10.0781273391434,12.6878774366656,15.7314608121657,20.5947132110595,405,8.25109284340517
"6575","Synodus foetens","Marine",11.5901374816894,14.3609435587468,19.4273323641578,24.1963052360723,26.2853056556825,27.0246785702135,27.6701059341431,11447,12.6637350114667
"6576","Synodus intermedius","Marine",16.5017976760864,22.9162513461769,25.1100337878433,26.6655322866213,27.6120214700063,27.9321415803064,28.4268732070923,1509,5.01589023412945
"6577","Synodus poeyi","Marine",11.9069385528564,17.2064754532321,21.8707600076468,25.176501038104,26.628157435893,27.5211492333444,28.7041969299316,736,10.3146737801124
"6578","Synodus synodus","Marine",21.4464817047119,24.9613181176635,25.8511019616638,26.7035688234253,27.3975621983766,27.7367165342286,28.4561195373535,1030,2.77539841656505
"6579","Systellaspis debilis","Marine",11.7275857925415,16.8799535525855,20.5232223709755,24.7231471036713,27.1213313747039,28.0589857620998,29.7360591888428,1262,11.1790322095143
"6580","Tautoga onitis","Marine",7.26970744132996,11.4602558227862,13.0695302859907,14.5339685208996,17.283376570335,21.3070925966682,23.9277305603027,372,9.846836773882
"6581","Thalassoma bifasciatum","Marine",20.1311769485473,26.3126982007498,27.1909769972139,27.67853631363,27.9473602326875,28.1683506474331,28.8749074935913,101286,1.8556524466833
"6582","Thalia democratica","Marine",7.05615520477295,17.1886858484731,19.8677410796627,23.3174806343621,25.8361550736031,26.8511994616358,27.7763843536376,2038,9.66251361316265
"6583","Thunnus alalunga","Marine",8.06181526184082,16.696039895442,20.6662923670505,25.1215873934997,27.4403876467764,28.4569979439195,29.4599170684815,114475,11.7609580484775
"6584","Thunnus albacares","Marine",8.98877382278442,18.893287635672,22.0494439795549,25.8021713685274,27.6466012203298,28.6177610275573,29.7360591888428,244647,9.72447339188525
"6585","Thunnus atlanticus","Marine",11.4602389335632,25.1696589792821,26.1797778221224,26.9251872171047,27.4414813934304,27.68177868031,27.94464969635,9211,2.5121197010279
"6586","Thunnus obesus","Marine",7.7427978515625,17.4075730081208,21.1338063427186,25.3983277553055,27.5463459321608,28.5789466118656,29.7360591888428,122659,11.1713736037448
"6587","Thunnus thynnus","Marine",5.50001049041748,17.8744100786302,21.4463093930001,24.7597368694687,26.378341429403,27.0174210068026,27.7854175567627,10114,9.14301092817235
"6588","Trachinotus carolinus","Marine",11.7827048301697,13.6589232694371,17.9957597834556,22.3466723254181,24.299855237224,25.6696552045885,27.2900666974713,1525,12.0107319351514
"6589","Trachurus lathami","Marine",8.69863605499268,13.6168673349185,16.924418666823,21.4505473736649,24.6904572376938,26.0965172664263,27.6729307174683,1809,12.4796499315078
"6590","Trachurus trachurus","Marine",8.80998182296753,10.4869545470312,11.7187465154427,13.3470553045556,15.1293217484991,17.4685484552459,21.5816249847412,97782,6.9815939082147
"6591","Tubificoides diazi","Marine",7.88461303710938,9.84814286375897,10.8400581897859,12.4404935009933,13.9995519702242,15.7758335149555,26.8667583465576,51,5.92769065119648
"6592","Upeneus parvus","Marine",11.7764077186585,15.4957134355354,20.5206450522641,24.6518851321701,26.892193416784,27.7246564320513,28.8745222091675,443,12.2289429965159
"6593","Urophycis chuss","Marine",5.85564661026001,7.9520932999492,9.47410118571726,12.7291797996219,15.1906517861165,16.6741776878387,19.4909689962793,30132,8.7220843878895
"6594","Urophycis earllii","Marine",12.5749187469482,19.1030444818375,20.7910412141081,22.1598247556396,23.4152439241489,24.4367189860613,25.2943286895752,221,5.33367450422375
"6595","Urophycis regia","Marine",7.2533049583435,11.9204277162689,14.729418929669,18.9679698450406,24.249750740906,25.609693064351,26.7386207580566,13468,13.6892653480821
"6596","Vinciguerria attenuata","Marine",8.38110542297363,16.1650902486126,18.8318923080966,22.0660881760699,24.6875440109306,26.5675586639637,28.8081016540527,1147,10.4024684153511
"6597","Vogtia glabra","Marine",9.80770063400269,14.9710350184235,19.1779217752106,23.6054635566735,26.4620407449456,27.5104471947277,28.9455280303955,917,12.5394121763042
"6598","Vogtia pentacantha","Marine",10.2380700111389,15.2851273489748,19.3088129787551,23.6550287060687,26.4840842881512,27.5531498387353,28.7843217849732,476,12.2680224897605
"6599","Vogtia serrata","Marine",-1.7577777504921,10.890395757998,16.6495277319334,22.1672598546897,25.71236182647,27.0627503771477,29.2004375457763,959,16.1723546191496
"6600","Vogtia spinosa","Marine",9.51025104522705,14.7829575461207,18.8122830690723,23.146801464639,26.0836492993414,27.1850838360197,28.5753536224365,587,12.402126289899
"6601","Xyrichtys novacula","Marine",16.2094192504883,20.934435355526,23.2761424628243,26.0095147935562,27.2435623162343,27.7552119871527,28.199236869812,1347,6.8207766316267
"6602","Zenion hololepis","Marine",22.550443649292,24.9558403881921,26.035569053083,27.1435063290579,27.8084438225282,28.1149458652792,28.973578453064,909,3.1591054770871
"6603","Zenopsis conchifera","Marine",8.0780782699585,14.3913488898203,18.5625355362945,23.2485480092924,26.3360779719654,27.4965371042552,28.5304336547851,2690,13.1051882144349
"6604","Abrothrix olivaceus","Terrestrial",-6.75767993927002,4.51495168139168,7.26093875518024,9.58908035233132,12.485374975176,14.387662158719,17.7423439025879,8097,9.87271047732732
"6605","Acanthocyclops vernalis","Freshwater",-27.5404682159424,-14.5781340182707,-10.8557466896766,-0.539135649140579,7.56395018926938,14.1454327551778,26.074312210083,1108,28.7235667734485
"6606","Acer pensylvanicum","Terrestrial",-0.332062482833862,2.99675541388464,4.86416219525738,7.20954860090529,9.32752868930471,10.4825983188014,12.568470207183,5985,7.48584290491676
"6607","Achytonix epipaschia","Terrestrial",-0.0840833708643913,5.24484465696473,6.70950055422388,8.26325616939648,9.97530319399556,11.3636675399763,18.203239440918,418,6.11882288301157
"6608","Acleris sparsana","Terrestrial",2.34269070625305,5.57874995375896,6.66219476889167,8.14654600335227,9.35765310144206,10.1573894628646,12.0400161743164,3343,4.57863950910564
"6609","Acronicta hesperida","Terrestrial",-27.5404682159424,-6.76411198637638,2.41355352293682,16.5062941842984,24.3570037371521,26.4671764373779,27.9409370422363,6,33.2312884237543
"6610","Acronicta megacephala","Terrestrial",-0.168588131666183,2.31373247751312,3.73493970468182,5.80327625127607,8.33642029834813,10.0844379397952,13.1854066848755,10000,7.77070546228208
"6611","Acropora cytherea","Marine",23.4725914001465,25.9552334968417,26.7668628508623,27.7681412875602,28.6991462339513,29.0665530606437,29.820972442627,4131,3.111319563802
"6612","Actinostemon communis","Terrestrial",11.9060831069946,18.9620274562123,20.465136622423,22.0743888886456,23.4659925280791,24.4909697773059,26.7382698059082,143,5.5289423210936
"6613","Adalia bipunctata","Terrestrial",0.310947775840759,3.99673798299484,5.50683748082373,7.569657222397,9.38030207105734,10.9109591756825,14.3791666030884,10000,6.91422119268766
"6614","Ageneotettix deorum","Terrestrial",2.69634366035461,6.44645534807167,7.78680603594458,10.2085640628185,14.0197021781873,16.8307261636107,22.6635723114014,4453,10.384270815539
