"rarefyID","x","y","start","end"
"172_690152",-30.2138600002932,38.4812400005781,2002,2009
"172_690154",-29.9692875025433,38.5318500001242,2000,2009
"172_690155",-29.8383099995768,38.5740300005469,2001,2009
"172_690156",-29.7405,38.5775,2006,2008
"172_690157",-29.6040333335267,38.6284833334571,2000,2009
"172_690158",-29.4820500013605,38.6545333326435,1998,2009
"172_690159",-29.3611000028434,38.6873999998387,1998,2009
"172_690160",-29.2234499983915,38.7123000001636,1998,2009
"172_690161",-29.1208749998436,38.7560625004255,1998,2008
"172_690162",-29.0042999996485,38.7809999999766,1998,2009
"172_690163",-28.864811110403,38.7993111110093,1998,2009
"172_690164",-28.7548124998009,38.8349249994068,1998,2009
"172_690165",-28.6199499976096,38.8698375001417,1998,2008
"172_690166",-28.5046888862207,38.905077777842,1998,2009
"172_690167",-28.3966874996094,38.9326625003347,1998,2008
"172_690168",-28.2795083338847,38.9684916670962,1998,2008
"172_690169",-28.15598000022,38.9896266664167,1998,2008
"172_690170",-28.0465000004346,39.0051799991062,1998,2008
"172_690171",-27.9223666682603,39.0502666669672,1998,2009
"172_690172",-27.7888545435706,39.0828818185027,1998,2009
"172_690173",-27.6814111110045,39.1066111110971,1998,2009
"172_690174",-27.5576777776279,39.1334000001409,1999,2006
"172_690175",-27.4467399982611,39.1664000003765,2000,2009
"172_690176",-27.3301750003653,39.1846499995671,1999,2008
"172_690177",-27.1631999999725,39.2145666657007,2003,2005
"172_690179",-26.9451999994549,39.2860999999618,2003,2005
"172_690877",-30.6576333333669,38.2495000001226,2002,2009
"172_690878",-30.5306999998663,38.2625999999311,1999,2009
"172_690879",-30.4262499962745,38.3365000000053,2003,2009
"172_690880",-30.2967999975212,38.3664000002941,2002,2007
"172_690881",-30.1973399982315,38.3823599998166,2000,2009
"172_690882",-30.0798599987634,38.42142000025,1998,2009
"172_690883",-29.965975001307,38.4443249995216,2004,2008
"172_690884",-29.8755200001929,38.4788600000592,2004,2009
"172_690885",-29.7302000006179,38.5160250000599,1998,2009
"172_690886",-29.5851199963206,38.53974000006,2004,2009
"172_690887",-29.4755428578058,38.5897857147196,1998,2009
"172_690888",-29.3705333339404,38.6013666668757,1998,2009
"172_690889",-29.2544000018565,38.6440125000897,1998,2007
"172_690890",-29.1071555547269,38.6669666664388,1998,2009
"172_690891",-29.0010600001863,38.7041400005093,1998,2009
"172_690892",-28.8686307673522,38.7255615382901,1998,2009
"172_690893",-28.7564416665936,38.7457999989816,1998,2009
"172_690894",-28.6580333348061,38.7771111103534,1998,2009
"172_690895",-28.5373222237532,38.8222888891075,1998,2008
"172_690896",-28.4100909093729,38.8460818180631,2000,2009
"172_690897",-28.2997466682199,38.8680866660061,1998,2009
"172_690898",-28.1802142878432,38.9038999998178,1998,2008
"172_690899",-28.0514625005157,38.9363750001461,1998,2009
"172_690900",-27.9242466655641,38.971500000783,1998,2009
"172_690901",-27.8278000012534,38.9907307693561,1998,2009
"172_690902",-27.7047555583232,39.0263555558595,1998,2009
"172_690903",-27.5669099998175,39.0580900007496,1998,2009
"172_690904",-27.4519900003093,39.0709899998255,1998,2006
"172_690905",-27.3376909092496,39.0952636362987,1998,2007
"172_690906",-27.2028999999685,39.1196399993926,2004,2007
"172_690907",-27.0690666656402,39.1670666666611,1998,2005
"172_690908",-27.02815,39.20015,2005,2007
"172_691596",-31.71615,37.94045,2002,2009
"172_691607",-30.5739799998417,38.1953199999953,2002,2009
"172_691610",-30.1964999977846,38.3034999996682,1998,2009
"172_691611",-30.0912500020938,38.3375874999423,2001,2009
"172_691612",-29.9937600035639,38.366080000194,1998,2009
"172_691613",-29.8294999997249,38.3854600001315,1998,2009
"172_691614",-29.7290250006017,38.4255000003159,2006,2009
"172_691615",-29.5914000007284,38.4604749999536,1998,2009
"172_691616",-29.511300000332,38.4874399999951,1998,2009
"172_691617",-29.3760777773578,38.5110666662851,1998,2009
"172_691618",-29.2613749983249,38.5374000000519,1998,2009
"172_691619",-29.1210499982011,38.582583333063,1998,2009
"172_691620",-29.0020833336813,38.6166750002947,1998,2009
"172_691621",-28.8866999985007,38.6412857138859,1998,2009
"172_691622",-28.7668105246977,38.6693684207402,1998,2009
"172_691623",-28.6487578929874,38.6986157892436,1998,2009
"172_691624",-28.5246785702351,38.7346999999958,1998,2009
"172_691625",-28.4110499983788,38.7571416663989,1998,2009
"172_691626",-28.2920299994412,38.7836649994371,1998,2009
"172_691627",-28.1785500002224,38.8200500001115,1998,2009
"172_691628",-28.0562499989193,38.8540071433703,1998,2009
"172_691629",-27.9501000021453,38.8824000002877,1998,2009
"172_691630",-27.8189076923026,38.9107769233177,1998,2009
"172_691631",-27.7014333328643,38.9387777779337,1998,2009
"172_691632",-27.5907555572463,38.9602444441969,1998,2008
"172_691633",-27.4577899982416,38.9853999996643,1998,2009
"172_691634",-27.3369299992008,39.0166299995988,1998,2007
"172_691635",-27.2283600012005,39.0424399999189,1998,2009
"172_691636",-27.0889857136214,39.0592857134348,1998,2005
"172_691637",-26.9928500007615,39.0861999993627,1998,2005
"172_691638",-26.8702999998945,39.1452000000659,1998,2008
"172_692333",-30.9587750034321,38.0373500000249,1998,2009
"172_692334",-30.8033000004616,38.033549999994,1998,2009
"172_692336",-30.5546799998518,38.1291199999923,2002,2009
"172_692337",-30.4403666674331,38.1492999991352,2002,2007
"172_692338",-30.3210499999462,38.175599999913,1998,2009
"172_692339",-30.2110666668002,38.216583333352,1998,2009
"172_692340",-30.0865166658803,38.2616333336349,2000,2008
"172_692341",-29.9687199993129,38.2785000001409,1998,2009
"172_692342",-29.8728000001613,38.3131249996811,1998,2007
"172_692343",-29.7257666647485,38.3468166670554,1998,2009
"172_692344",-29.6157428577413,38.3699999999211,1998,2009
"172_692345",-29.483399999457,38.4015199997286,2000,2007
"172_692346",-29.3708000003218,38.4321285713096,1998,2009
"172_692347",-29.2656444465193,38.4773555558797,1998,2009
"172_692348",-29.1294999995123,38.5002285713707,1998,2008
"172_692349",-29.0072749985403,38.5268583332813,1998,2008
"172_692350",-28.8851071401181,38.5553285712644,1998,2008
"172_692351",-28.8166666674336,38.5974555561444,1999,2008
"172_692352",-28.6502076913389,38.6388230772312,1998,2008
"172_692353",-28.5458437509684,38.6512437502541,1998,2009
"172_692354",-28.4131928552203,38.6754999999655,1998,2009
"172_692355",-28.3133307692429,38.6989846147343,1998,2009
"172_692356",-28.1713066632669,38.7477066668689,1998,2009
"172_692357",-28.0751533349712,38.7599199995622,1999,2009
"172_692358",-27.9522400006563,38.7925866668782,1998,2008
"172_692359",-27.8424615398042,38.8243615390613,1998,2008
"172_692360",-27.7237727282698,38.8502181820909,1998,2009
"172_692361",-27.5962727262041,38.8795000000954,1998,2008
"172_692362",-27.4891100022041,38.9095700003237,1998,2007
"172_692363",-27.3417083309723,38.9321583336378,1998,2009
"172_692364",-27.2422083331467,38.9631500002716,1998,2009
"172_692365",-27.1115833334236,38.9873666667471,1998,2009
"172_692366",-27.0060555558459,39.0229000003453,1998,2009
"172_692367",-26.8972749986975,39.0350249999206,1998,2005
"172_692368",-26.7443599998431,39.0672999993482,1998,2005
"172_693066",-30.44175,38.09085,1998,2006
"172_693067",-30.3033,38.11365,2006,2008
"172_693069",-30.0831333308966,38.1584499999556,1998,2009
"172_693070",-29.9677599981963,38.1970999998124,1998,2009
"172_693071",-29.8603000004824,38.2157749999083,1998,2007
"172_693072",-29.7187399995125,38.2538999996232,1998,2004
"172_693073",-29.6268400025491,38.291360000441,2003,2009
"172_693074",-29.5213166667371,38.3206499998649,2000,2009
"172_693075",-29.3797749984946,38.3574000003818,1998,2009
"172_693076",-29.2594571423429,38.3789714284671,1998,2009
"172_693077",-29.1480444459052,38.4105444442126,1998,2009
"172_693078",-29.0131066646128,38.4424799998496,1998,2009
"172_693079",-28.906189473878,38.4754052633394,1998,2009
"172_693080",-28.7971470600625,38.4976647056839,1998,2009
"172_693081",-28.6501666640816,38.5051555554773,1998,2009
"172_693082",-28.5478705886263,38.5690000006836,1998,2009
"172_693083",-28.4473625022516,38.5972187498605,1998,2009
"172_693084",-28.3176611109952,38.6278833339163,1998,2009
"172_693085",-28.2027124996505,38.629574999272,1998,2008
"172_693086",-28.0775428581717,38.6985857144587,1998,2008
"172_693087",-27.9702058847612,38.7036764704837,1998,2009
"172_693088",-27.8333230745064,38.7252076916892,1998,2007
"172_693089",-27.7265499999426,38.7589749995818,1998,2007
"172_693090",-27.6237636400996,38.7969727276639,1998,2009
"172_693091",-27.4683923053646,38.8094923070078,1998,2008
"172_693092",-27.372992857587,38.8317285706338,1998,2008
"172_693093",-27.2577454562651,38.8841454555661,1998,2008
"172_693094",-27.1181363607383,38.8951636360872,1998,2009
"172_693095",-27.0184833342377,38.9379833341195,1998,2008
"172_693096",-26.8798714277639,38.9547285714756,1998,2005
"172_693097",-26.7896666678932,38.9736833326845,1998,2005
"172_693771",-33.057,37.34785,1998,2007
"172_693796",-30.3303833310183,38.0125333333269,1998,2009
"172_693797",-30.20935,38.0491,2007,2009
"172_693799",-29.9623599986749,38.094119998997,2007,2009
"172_693800",-29.8558749993486,38.1480750010946,2000,2002
"172_693801",-29.7525000013175,38.1684333330835,1998,2009
"172_693802",-29.6133999967112,38.1869749996356,2002,2009
"172_693803",-29.5045714270648,38.2248285708884,2000,2009
"172_693804",-29.3645285702399,38.2599571424743,2002,2009
"172_693805",-29.2572111105677,38.2847666660352,1998,2009
"172_693806",-29.1578454552636,38.3361818187084,1998,2008
"172_693807",-29.036408332809,38.3617416669831,1998,2009
"172_693808",-28.9176200004191,38.3907700001852,1998,2009
"172_693809",-28.7918461526667,38.4165692306553,1998,2009
"172_693810",-28.6832312494738,38.4430249997132,1998,2009
"172_693811",-28.5898846162134,38.4722615382247,1998,2009
"172_693813",-28.3051916642164,38.5474833334795,1998,2008
"172_693814",-28.202092855194,38.5587428570682,1999,2009
"172_693815",-28.0885937500569,38.5805499998615,1998,2009
"172_693816",-27.9605000000407,38.6217636366031,1998,2009
"172_693817",-27.8468294096851,38.6471705883812,1998,2009
"172_693818",-27.7452733355126,38.6674199997149,1998,2008
"172_693819",-27.6239400010953,38.6986599998735,1998,2009
"172_693820",-27.4999133339684,38.7233399996017,1998,2009
"172_693821",-27.4073400002352,38.7674466674509,1998,2008
"172_693822",-27.2537428543524,38.8181714286064,1998,2008
"172_693823",-27.1503357163217,38.8253142857722,1998,2009
"172_693824",-27.007574998231,38.8359749996572,1998,2008
"172_693825",-26.9112571436756,38.8652571428918,1998,2005
"172_693826",-26.795014286488,38.8949000000835,1998,2008
"172_693827",-26.6916200009816,38.935159999998,1998,2009
"172_694522",-30.70115,37.82675,1998,2008
"172_694526",-30.2407333337697,37.9713666666445,2002,2009
"172_694527",-30.0809666659466,38.0016666668682,2007,2009
"172_694528",-29.9918750005005,38.0292749997409,1998,2009
"172_694529",-29.8277999999375,38.0603666669541,2002,2007
"172_694530",-29.7557166677262,38.0910666662452,2002,2007
"172_694531",-29.6508166659895,38.1215833336041,1999,2007
"172_694532",-29.5010999992882,38.1470600000561,1998,2009
"172_694533",-29.398699997544,38.18471428609,1998,2009
"172_694534",-29.2822700006635,38.2109900001881,1998,2009
"172_694535",-29.1673600008263,38.2335200000306,1998,2009
"172_694536",-29.044224998856,38.2645916663474,1998,2009
"172_694537",-28.9267615380765,38.2927923071713,1998,2009
"172_694538",-28.8044416655563,38.3310666670003,1998,2009
"172_694539",-28.6919599996929,38.3661400006284,1998,2009
"172_694540",-28.5811230780639,38.3888076921581,1998,2009
"172_694541",-28.4562799999929,38.4002599998728,1998,2009
"172_694542",-28.3445166667253,38.4056000000003,1999,2008
"172_694543",-28.2119250013715,38.496666666929,1998,2008
"172_694544",-28.1152785734403,38.5021499999533,1998,2009
"172_694545",-27.9764461515744,38.537384615762,1998,2009
"172_694546",-27.861899998782,38.5509866657292,1998,2009
"172_694547",-27.7328499972362,38.5847214281734,1998,2009
"172_694548",-27.6431500027637,38.6115312497448,1998,2009
"172_694549",-27.510416666239,38.6504055560143,1998,2009
"172_694550",-27.3844230772694,38.6691384607704,1998,2009
"172_694553",-27.009136361743,38.7525181812877,1998,2009
"172_694554",-26.9181124987021,38.7843749998787,1998,2009
"172_694555",-26.800074999235,38.8260625000632,1998,2008
"172_694556",-26.6715499998605,38.8441666666414,1998,2005
"172_694558",-26.445400002072,38.8828000002311,1998,2007
"172_695250",-30.8274666668725,37.7072666665012,1998,2009
"172_695251",-30.6843,37.7772,1999,2009
"172_695255",-30.2108249994262,37.8656249994669,2000,2008
"172_695256",-30.1206666663027,37.9149666669758,1998,2008
"172_695257",-29.9897000004347,37.9551714290472,1998,2007
"172_695258",-29.8849500010358,37.9743249996304,1998,2007
"172_695259",-29.7717500007098,38.007162500043,2002,2008
"172_695260",-29.6490166670605,38.0241666662386,2007,2009
"172_695261",-29.5215600010761,38.0672999997552,1999,2009
"172_695262",-29.3911666662898,38.081733332495,1998,2009
"172_695263",-29.2837499986318,38.1193749995709,1998,2009
"172_695264",-29.163721426982,38.1508428569202,1998,2009
"172_695265",-29.0514714270162,38.1802642854429,1998,2009
"172_695266",-28.9487285732132,38.2181571433648,1998,2009
"172_695267",-28.8068142836301,38.2391857140105,1998,2009
"172_695268",-28.7087692309911,38.2700923072476,1998,2009
"172_695269",-28.5891100006955,38.3097500000091,1998,2009
"172_695270",-28.4592374983662,38.3309624999197,1998,2009
"172_695271",-28.3427071419333,38.360407142795,1998,2009
"172_695272",-28.2430384642951,38.3722153845861,1998,2009
"172_695273",-28.1040538453232,38.406776921634,1998,2009
"172_695274",-27.9970041661677,38.4429916667262,1998,2008
"172_695275",-27.8647499975967,38.4717111108484,1998,2009
"172_695276",-27.7631749993716,38.5039562504223,1998,2009
"172_695277",-27.6407928567193,38.5339928571757,1998,2009
"172_695278",-27.5352583344287,38.5657083337806,1998,2009
"172_695279",-27.4054166669781,38.5913083333112,1998,2009
"172_695280",-27.2858117650682,38.6154941178678,1998,2009
"172_695281",-27.1711153860798,38.6162999999641,1998,2008
"172_695282",-27.0177857119644,38.6696857149381,1998,2008
"172_695283",-26.9548583349808,38.6938500000806,1998,2008
"172_695284",-26.8405714314143,38.7315000004762,2002,2008
"172_695285",-26.6794624983263,38.7435249999122,1999,2009
"172_695286",-26.5699499999309,38.7706249995945,1999,2008
"172_695288",-26.31165,38.8275,2001,2004
"172_695290",-26.11075,38.84755,2000,2003
"172_695981",-30.5822999998435,37.69089999999,2000,2009
"172_695982",-30.467485712445,37.7431000003486,2002,2009
"172_695983",-30.3537428571677,37.747257142191,2001,2009
"172_695984",-30.231840001305,37.7949399996418,1999,2009
"172_695985",-30.1056666647439,37.8315999999738,1999,2009
"172_695986",-30.0190000008548,37.8899666666544,1998,2009
"172_695987",-29.9067428579514,37.8947285710751,1998,2007
"172_695988",-29.7760000008778,37.9347000000943,2000,2009
"172_695989",-29.6349624981742,37.9509000005904,1998,2008
"172_695990",-29.5218749960044,37.9793250001661,1998,2008
"172_695991",-29.4140181821914,38.0014727266796,1998,2008
"172_695992",-29.2937615379114,38.0401230769862,1998,2008
"172_695993",-29.1921545456047,38.067600000055,1998,2008
"172_695994",-29.0601454527688,38.0936545449393,1998,2009
"172_695995",-28.9453600003586,38.1307133336758,1998,2009
"172_695996",-28.84054000172,38.1629600000754,1998,2009
"172_695997",-28.723030001464,38.1874099998743,1998,2009
"172_695998",-28.5939153845303,38.2159461537263,1998,2009
"172_695999",-28.4872416679599,38.253283333926,1998,2009
"172_696000",-28.3498857131571,38.2716071426057,1998,2008
"172_696001",-28.2432666665743,38.3050733334241,1998,2009
"172_696002",-28.1317562503876,38.3357000006598,1998,2009
"172_696003",-28.0115272729065,38.3632909093167,1998,2009
"172_696004",-27.8956600006809,38.3837099997218,1998,2009
"172_696005",-27.7726636370689,38.4192818183551,1998,2009
"172_696006",-27.6549300002733,38.4410899997322,1998,2009
"172_696007",-27.5437500003979,38.468258333549,1998,2009
"172_696008",-27.4079999974712,38.5044000004391,1998,2009
"172_696009",-27.2944727272852,38.5320909097675,1998,2009
"172_696010",-27.1775153838655,38.5519923073872,1998,2008
"172_696011",-27.0785066691376,38.5906533339134,1998,2008
"172_696012",-26.950836363745,38.6082636362649,1998,2008
"172_696013",-26.8355666667678,38.6461333339635,1998,2008
"172_696014",-26.7046777768088,38.664388889519,1998,2008
"172_696015",-26.5974333331318,38.6820833330936,1998,2008
"172_696016",-26.4995499996399,38.7153749995109,1999,2009
"172_696017",-26.37445,38.74135,2005,2007
"172_696020",-25.9554,38.84945,2001,2006
"172_696708",-30.8193999994075,37.5556500000997,1999,2009
"172_696709",-30.7283500000551,37.5654500000073,2007,2009
"172_696710",-30.5946999995184,37.6151000000065,1999,2009
"172_696711",-30.4551999992846,37.6409666666698,2003,2008
"172_696712",-30.365925000011,37.6675749997179,2003,2009
"172_696715",-29.9891499998973,37.749899999597,1999,2009
"172_696716",-29.8799666667758,37.7783333331909,2003,2009
"172_696717",-29.753539997894,37.8310599996401,1998,2009
"172_696718",-29.6672142888788,37.8640142856971,2000,2007
"172_696719",-29.538015384075,37.8914538460894,2000,2009
"172_696720",-29.4206142859996,37.9140499991873,1998,2008
"172_696721",-29.303894116003,37.9576117652,1998,2008
"172_696722",-29.1949785716501,37.977021428029,1998,2008
"172_696723",-29.0901500018571,38.0170250004991,1998,2009
"172_696724",-28.9568749997448,38.0415249999759,1998,2009
"172_696725",-28.8432333328192,38.0677583334795,1998,2009
"172_696726",-28.7273923079217,38.1043076921744,1998,2008
"172_696727",-28.6125000016264,38.1320142855374,1998,2009
"172_696728",-28.4862272719602,38.1622727279421,1998,2009
"172_696729",-28.37133333324,38.18321111091,1998,2009
"172_696730",-28.2531699991982,38.2210600008119,1998,2009
"172_696731",-28.1394000004262,38.2410888887148,1998,2009
"172_696732",-28.0222363638334,38.2712909087687,1998,2009
"172_696733",-27.9079153855085,38.3064000003921,1998,2009
"172_696734",-27.7992000010625,38.3380000007652,1998,2009
"172_696735",-27.6712900011075,38.3658900003854,1998,2009
"172_696736",-27.5684000021013,38.382609999771,1999,2008
"172_696737",-27.4403142876686,38.4135571432016,1998,2008
"172_696738",-27.3333750029708,38.4422000000451,2000,2008
"172_696739",-27.1912444444502,38.4729666665537,1998,2009
"172_696740",-27.0809874991734,38.4963375002915,1998,2008
"172_696741",-26.9585624992658,38.5099124997393,1998,2009
"172_696742",-26.8524666698672,38.5575333334415,2000,2009
"172_696743",-26.7326285715349,38.577314286075,1998,2008
"172_696744",-26.6024428573724,38.5944571420993,1998,2009
"172_696745",-26.4859428574844,38.6301142854539,1999,2008
"172_696748",-26.1376333335849,38.7284333332287,2000,2006
"172_697434",-31.17605,37.3509,2007,2009
"172_697438",-30.7224749999739,37.5076750000699,2003,2009
"172_697439",-30.6014400007929,37.5302800002292,1998,2009
"172_697440",-30.4681749988132,37.5599499997564,1999,2009
"172_697442",-30.251733333528,37.6366333342195,1998,2009
"172_697445",-29.8909799999816,37.7172600002631,2002,2009
"172_697446",-29.7863833315761,37.7442166670476,1999,2007
"172_697447",-29.6563500001248,37.7547833332787,1998,2008
"172_697448",-29.5603428586727,37.8022428567239,1998,2009
"172_697449",-29.4318937499349,37.8360937499982,1998,2008
"172_697450",-29.3241666672208,37.8593133331684,1998,2008
"172_697451",-29.2060249998465,37.9082833341113,1998,2008
"172_697452",-29.0804272718017,37.9220818178475,1998,2009
"172_697453",-28.9694400008303,37.9516899998863,1998,2008
"172_697454",-28.8639125003381,37.9804875000602,1998,2008
"172_697455",-28.7367000013429,38.0097999996705,1998,2007
"172_697456",-28.6161625011544,38.0514000005776,1998,2009
"172_697457",-28.4980166651464,38.0753000001162,1998,2007
"172_697458",-28.3827499980585,38.0878624998786,1998,2009
"172_697459",-28.2630749988943,38.1216499999533,1998,2009
"172_697460",-28.1379749977199,38.1697250008584,1998,2009
"172_697461",-28.0305833334133,38.1903416671006,1998,2009
"172_697462",-27.9223333345491,38.2119333331488,1998,2009
"172_697463",-27.7989500007675,38.2392625000019,1998,2008
"172_697464",-27.6780999995318,38.2678333334266,1998,2009
"172_697465",-27.5469999984022,38.2931874997702,1998,2008
"172_697466",-27.4524142874214,38.3238000000097,1999,2008
"172_697467",-27.3279111112634,38.3467333329118,1998,2008
"172_697468",-27.2182700001629,38.3871200004337,1998,2009
"172_697469",-27.0899777775333,38.4140333332778,1998,2008
"172_697470",-26.9602399975958,38.4350800002118,1998,2008
"172_697471",-26.8575000002701,38.4547374998691,1998,2009
"172_697472",-26.7236874986208,38.4906750002833,1998,2008
"172_697473",-26.6182000005292,38.5127857144123,1999,2005
"172_697474",-26.5125750001853,38.544775000353,2000,2006
"172_697475",-26.3889714284125,38.5682000002396,2005,2007
"172_697476",-26.2538833333121,38.599366667275,1999,2008
"172_697477",-26.1171750001407,38.61429999976,2005,2007
"172_697478",-26.0143249949211,38.6363749999645,2005,2008
"172_697479",-25.9184000002982,38.6649000000072,2000,2006
"172_698171",-30.244666666787,37.5327666666667,2001,2009
"172_698172",-30.132399999876,37.5450250000257,2002,2009
"172_698175",-29.7947833324967,37.6598166670019,2000,2008
"172_698176",-29.6595399991613,37.6992399998962,2000,2008
"172_698177",-29.5633000014654,37.7251499996371,1999,2008
"172_698178",-29.4340399986445,37.7570700001971,2002,2009
"172_698179",-29.3381818185461,37.7896000008251,1998,2009
"172_698180",-29.2099727263322,37.8176363636932,1998,2008
"172_698181",-29.106500001815,37.8331636361075,1998,2008
"172_698182",-28.9856777791382,37.8730888892152,1998,2008
"172_698183",-28.8733727295175,37.8925909089244,1998,2009
"172_698184",-28.7432600002693,37.9345200006359,1998,2009
"172_698185",-28.6377333335776,37.9579500004768,1998,2009
"172_698186",-28.5163857144893,37.984671428622,1998,2009
"172_698187",-28.3887899992725,38.0072599995445,1998,2009
"172_698188",-28.2772000008628,38.0382666663098,1998,2009
"172_698189",-28.1551100000724,38.0696399997207,1999,2009
"172_698190",-28.054457143149,38.1096571437321,1999,2009
"172_698191",-27.9382800006041,38.1281500005524,2000,2009
"172_698192",-27.8192285721785,38.1631714288266,1998,2009
"172_698193",-27.701300000598,38.1860666672259,2001,2009
"172_698194",-27.5653749996925,38.2168250006018,2001,2009
"172_698195",-27.4667571433839,38.2423857147088,2001,2008
"172_698196",-27.3339200000802,38.2726999999116,1999,2008
"172_698197",-27.2350666674611,38.2889499997084,1998,2009
"172_698198",-27.1263375016988,38.318987500307,1998,2008
"172_698199",-27.0074285715892,38.3549857139102,1998,2009
"172_698200",-26.8666499999823,38.3793750003092,1999,2009
"172_698201",-26.7488857136798,38.4018142860026,1998,2009
"172_698202",-26.6312428566658,38.4191999994458,2000,2009
"172_698203",-26.5071999964388,38.4511166671326,1999,2008
"172_698204",-26.3966125015288,38.4878625003096,2000,2009
"172_698205",-26.2908249999792,38.5088874999369,1998,2007
"172_698206",-26.110899999975,38.5256666664779,1999,2006
"172_698207",-26.0558333338177,38.5572999996822,2005,2007
"172_698208",-25.93315,38.58635,2000,2007
"172_698210",-25.66155,38.621,2000,2006
"172_698215",-25.1105249996108,38.765649999674,1998,2009
"172_698902",-30.0179000003619,37.5178333337298,2003,2008
"172_698904",-29.7635666662201,37.5621666666662,2005,2008
"172_698905",-29.6793750004142,37.6164000000747,2002,2009
"172_698906",-29.5935833356463,37.6392333333382,2000,2009
"172_698907",-29.4645333337684,37.6660833331505,2000,2009
"172_698908",-29.3343666664073,37.7047555566743,1998,2009
"172_698909",-29.2202249999775,37.720987499871,1998,2008
"172_698910",-29.1212555571726,37.7645777782814,2001,2009
"172_698911",-29.0046428590933,37.7722571430263,1998,2008
"172_698912",-28.8666999997721,37.817971428811,1998,2008
"172_698913",-28.7650125010762,37.8401625000482,2000,2009
"172_698914",-28.6558999999594,37.8616800003481,1998,2008
"172_698915",-28.530842857243,37.8897142852058,1998,2008
"172_698916",-28.4182000000348,37.9374666671817,1998,2008
"172_698917",-28.2827874999575,37.9597250003112,1998,2009
"172_698918",-28.1682636348502,37.990781818404,1998,2009
"172_698919",-28.0666500017794,37.9957874988804,2000,2009
"172_698920",-27.9291333314628,38.0464555561097,2000,2008
"172_698921",-27.822380001355,38.078040000976,2001,2008
"172_698922",-27.6906500001372,38.0791250000197,2001,2009
"172_698923",-27.5874199994111,38.123660000276,1998,2008
"172_698924",-27.455399997204,38.1482666665955,2001,2006
"172_698925",-27.3590714293838,38.1760285715451,2001,2009
"172_698926",-27.2513400042647,38.2055800000526,1998,2008
"172_698927",-27.1275800006036,38.2412400001217,2001,2008
"172_698928",-26.996422222135,38.2623222225087,1998,2009
"172_698929",-26.8665374984269,38.2841749999742,1999,2009
"172_698930",-26.7634750003768,38.3133749997068,1998,2009
"172_698931",-26.6568499992216,38.3318499996044,1998,2009
"172_698932",-26.5338833344696,38.3668000000856,2000,2008
"172_698933",-26.4137624992001,38.395962499893,1998,2007
"172_698934",-26.2961000001593,38.422457143124,1999,2008
"172_698935",-26.1488750000278,38.4337250001559,2005,2007
"172_698936",-26.0663333326082,38.4745166668009,1999,2009
"172_698946",-24.882,38.69205,1999,2005
"172_699636",-29.4640800005882,37.5786799995755,1998,2009
"172_699637",-29.3451599991508,37.6159400000049,1998,2009
"172_699638",-29.2278333327203,37.6428999998353,1999,2008
"172_699639",-29.1131333336579,37.6602499998092,2001,2008
"172_699640",-29.000142856757,37.6841142850172,1998,2008
"172_699641",-28.8878714301844,37.7215857141482,1998,2006
"172_699642",-28.7682571426872,37.7576285719132,1998,2008
"172_699643",-28.6513285713169,37.7843571429976,1998,2008
"172_699644",-28.5355499997717,37.8052833332785,2002,2008
"172_699645",-28.4341555567656,37.8377444443548,2000,2008
"172_699646",-28.3014666696102,37.8533833332992,2000,2008
"172_699647",-28.1961166661439,37.8902666664054,1998,2009
"172_699648",-28.0644285715835,37.9130571424493,1998,2008
"172_699649",-27.9591000009124,37.9577571426951,2000,2008
"172_699650",-27.8568800004563,37.9948800004435,1999,2003
"172_699651",-27.7179428560878,37.9993857141293,2000,2009
"172_699652",-27.6233666671621,38.03190000028,1999,2009
"172_699653",-27.4915714292809,38.0712285713121,1998,2008
"172_699654",-27.3721000001973,38.0779249991589,2000,2008
"172_699655",-27.2719600008825,38.1093999991728,2000,2008
"172_699656",-27.1433333334426,38.130316666319,1999,2008
"172_699657",-27.0295333337348,38.1776833340709,1998,2008
"172_699658",-26.9040000008863,38.201200000057,1999,2008
"172_699659",-26.7920500015529,38.2235249998864,2000,2007
"172_699660",-26.6585777769322,38.2522111109262,1999,2008
"172_699661",-26.5457900001256,38.2897400002007,1998,2009
"172_699662",-26.4328250001106,38.3078750003668,1999,2009
"172_699663",-26.3007499998432,38.3480166666839,2001,2005
"172_699664",-26.2175166666658,38.3537499999052,2003,2007
"172_699665",-26.0995333346938,38.3959666668775,2005,2009
"172_699666",-25.9551666665116,38.3816666666671,1999,2007
"172_699667",-25.8456999999286,38.4136666664772,2005,2009
"172_699672",-25.23785,38.54325,2006,2009
"172_699676",-24.7426,38.64435,2005,2007
"172_700364",-29.5965799997893,37.4792399999339,1999,2008
"172_700365",-29.4821250018768,37.5030999999885,2000,2003
"172_700366",-29.368557143105,37.5201571424506,2002,2008
"172_700367",-29.2120800002097,37.5447200003093,1998,2008
"172_700368",-29.1377374998828,37.5746374994176,2000,2009
"172_700369",-29.0022666657261,37.6055999999295,1998,2009
"172_700370",-28.8971444446512,37.6256888884273,1998,2008
"172_700371",-28.77313999955,37.6702400001341,1998,2008
"172_700372",-28.6799625015319,37.7061500009354,1998,2008
"172_700373",-28.5530199995201,37.7254799999565,2001,2008
"172_700374",-28.4172249982138,37.7535499999361,1999,2007
"172_700375",-28.3034249996589,37.7761499998183,2007,2009
"172_700376",-28.1787428543217,37.8124857146561,1998,2009
"172_700377",-28.0823000007358,37.8313199995117,2004,2008
