0,5,7,2,2,5,6,2,0,3,5,5,0,0,2,1,2,2,2,2,0,0,2,2,1,0,0,3,2,2,2,0,0
3,3,2,3,3,3,4,3,3,2,3,3,3,3,3,5,2,5,3,3,4,2,3,3,3,3,5,6,3,3,3,3,3
2,0,1,2,2,0,7,2,0,3,4,5,2,2,2,1,2,4,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2
5,6,7,3,3,3,3,6,3,6,3,3,3,5,3,7,3,5,3,3,3,2,3,3,6,7,7,3,3,3,7,3,3
3,6,3,3,3,3,6,2,2,2,3,3,6,3,3,3,2,5,2,3,2,2,3,3,6,3,6,5,6,5,6,3,3
6,6,10,3,6,6,6,3,6,7,6,15,6,6,5,7,3,6,3,3,2,2,3,5,6,6,6,3,6,5,5,3,5
2,0,1,1,2,0,5,1,0,3,4,5,2,0,0,2,0,5,2,0,1,0,2,2,0,2,0,0,2,0,0,0,0
14,16,5,17,10,16,5,12,14,8,14,7,10,11,10,17,16,11,15,10,6,10,22,22,22,15,17,16,16,17,16,17,11
18,14,4,18,21,16,25,8,14,13,12,12,17,25,28,23,17,18,27,35,34,44,34,35,25,29,17,26,34,27,27,44,28
6,6,8,3,3,6,16,3,3,6,5,11,6,10,3,7,6,6,6,3,3,2,3,6,7,6,5,6,6,6,6,2,3
6,6,11,6,6,6,24,10,10,11,11,22,6,15,10,11,17,7,7,7,5,2,11,10,11,13,14,11,11,11,15,5,15
6,6,8,3,3,3,21,7,3,7,6,18,6,6,6,6,3,6,6,6,6,6,3,6,8,6,7,3,3,6,7,3,6
2,2,7,3,2,2,4,2,2,7,6,6,6,6,6,3,2,5,2,2,3,2,3,5,6,3,2,2,2,6,6,3,2
5,3,3,3,3,3,6,3,2,7,6,6,3,6,3,3,6,3,3,3,3,8,6,6,6,6,8,6,6,6,6,3,3
3,3,13,3,3,3,9,3,3,3,6,8,3,7,3,7,6,5,3,3,4,6,3,6,7,6,7,6,6,6,6,3,3
3,5,12,3,3,6,6,3,3,10,6,6,6,6,6,5,6,6,3,2,3,2,5,6,6,6,6,6,6,6,6,6,3
8,6,15,6,3,6,10,6,3,7,6,6,6,7,6,5,6,6,3,3,3,3,6,5,6,6,7,6,7,6,6,3,6
2,5,0,4,10,2,2,2,2,1,5,7,5,2,3,3,2,4,2,3,1,2,4,4,22,2,2,2,2,4,2,3,2
3,6,14,3,5,6,5,6,3,9,6,8,3,8,6,5,6,3,6,5,7,5,6,6,6,3,9,6,6,6,5,6,3
5,3,7,3,3,6,6,6,3,3,6,6,3,7,3,5,6,6,6,5,4,3,6,6,5,3,7,5,6,6,5,6,5
3,3,7,3,3,3,8,3,3,3,6,9,6,6,6,6,6,3,3,3,3,2,7,3,6,3,7,3,8,7,3,5,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,7,3,3,3,5,3,3,6,6,6,6,3,6,4,3,3,7,6,6,2,3,3,6,3,6,3,3,6,3,3,3
3,2,15,3,2,3,4,6,3,3,6,6,6,3,3,5,3,5,2,4,3,2,3,3,6,6,6,6,3,6,3,5,3
3,3,12,3,3,3,6,3,3,3,6,6,3,6,3,4,3,5,5,5,6,2,6,5,6,5,6,3,6,7,6,6,3
3,6,7,6,3,6,10,3,3,6,6,6,3,9,6,4,6,6,6,3,4,2,5,6,7,6,6,6,7,7,3,5,3
3,3,7,3,3,6,6,3,3,4,3,6,3,6,3,5,5,5,5,3,3,6,3,6,7,3,7,6,3,7,7,3,3
6,5,17,6,7,9,6,6,3,10,6,17,6,7,6,9,11,6,7,5,7,7,3,6,8,9,9,5,7,7,7,5,6
3,6,13,3,3,3,6,3,3,4,6,11,3,8,3,5,6,5,3,3,7,3,6,3,7,3,7,6,5,7,7,5,3
11,17,20,11,11,14,18,15,6,15,9,15,10,22,11,24,12,10,9,8,7,10,10,9,10,15,11,11,11,16,11,16,16
3,6,15,3,6,6,9,6,3,7,6,9,6,8,3,5,6,6,8,3,3,3,6,6,9,6,7,6,7,6,8,8,6
11,11,19,6,6,16,14,16,14,16,25,24,6,11,14,12,12,15,11,11,10,11,11,16,16,11,16,11,11,11,11,11,11
3,2,3,3,2,2,8,2,2,1,2,14,3,6,3,3,9,5,2,2,1,2,6,2,2,2,5,3,2,3,6,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,11,30,13,15,28,18,11,10,19,17,32,10,11,14,30,20,14,14,14,48,15,35,35,14,44,14,14,34,14,15,14,10
6,6,13,3,3,6,15,6,3,11,6,29,6,11,6,7,6,11,6,6,3,6,11,8,9,6,11,9,11,9,11,6,8
51,47,28,38,49,32,37,25,16,18,53,48,32,22,42,29,53,41,32,42,17,59,33,31,32,34,32,43,48,36,36,40,49
9,6,13,6,6,9,13,6,3,5,9,31,6,11,6,7,8,11,17,10,8,14,10,12,12,11,11,14,9,10,11,11,11
2,2,7,6,6,6,10,3,8,6,5,6,6,6,6,2,6,6,2,2,7,2,9,6,5,3,3,3,3,6,5,3,2
3,6,15,6,6,12,14,3,3,6,6,31,11,6,6,7,10,17,16,12,12,14,11,16,16,16,9,16,6,10,14,6,7
11,11,47,16,11,16,20,10,3,15,6,31,6,11,6,12,11,16,16,13,7,11,16,14,16,17,17,17,16,22,16,16,11
21,35,31,34,34,27,20,20,20,5,36,21,25,15,21,13,18,34,20,23,19,25,33,46,34,32,23,23,35,29,26,25,37
6,6,15,6,6,9,11,6,3,8,6,23,6,6,6,7,6,6,6,6,5,6,9,6,6,6,6,6,6,6,6,3,6
5,6,4,3,5,6,8,6,3,7,6,11,6,6,6,7,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,3,3
23,30,19,14,12,25,32,8,11,19,31,27,12,11,6,16,14,19,16,18,8,11,17,16,16,16,12,16,16,16,16,11,18
19,11,12,11,14,24,32,15,12,19,24,37,15,12,23,17,23,17,16,16,12,20,16,16,17,16,16,18,19,17,16,22,11
25,27,22,20,16,16,12,11,10,20,31,27,16,23,26,19,27,32,32,23,47,31,25,27,32,33,17,18,18,25,18,17,27
20,21,18,12,13,16,12,11,6,19,25,28,15,11,17,15,20,19,25,21,30,14,20,16,24,21,17,18,17,24,23,20,24
6,6,13,6,6,6,14,6,3,12,11,22,6,11,6,7,8,6,6,6,12,11,11,11,6,11,11,10,8,11,10,7,6
41,48,43,31,45,44,32,32,36,49,49,49,36,47,51,49,36,37,38,48,26,42,33,25,41,25,31,35,39,33,33,34,45
35,49,22,12,22,22,35,49,44,31,53,47,44,44,23,28,41,38,37,50,47,35,22,22,23,22,23,22,32,22,23,32,57
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,10,20,6,10,6,6,6,11,24,17,17,6,6,6,8,6,6,6,6,3,8,10,18,6,5,6,6,6,6,6,5,6
11,20,27,11,14,16,20,14,20,44,34,39,31,14,37,23,28,28,25,28,34,17,33,25,27,36,25,34,43,34,50,31,28
27,19,35,21,17,30,28,19,17,35,30,20,19,24,25,24,24,26,21,19,18,17,19,20,16,18,21,26,26,28,24,15,18
2,14,7,14,11,10,2,6,3,11,9,5,2,5,10,8,2,5,2,2,1,2,15,15,15,22,5,10,10,10,8,6,10
27,34,19,34,27,28,20,21,21,19,25,34,24,20,27,18,27,27,25,29,15,32,22,22,22,31,27,34,22,23,30,24,34
18,24,23,23,18,34,35,19,20,33,25,25,20,23,23,19,30,23,11,11,8,18,24,19,17,21,16,23,19,16,16,11,13
26,24,25,36,40,40,21,25,21,49,34,44,23,25,45,26,26,19,23,25,19,25,30,31,37,43,31,39,36,37,39,31,25
25,32,39,23,25,36,35,25,27,38,37,42,25,31,26,26,32,33,18,12,18,36,33,25,18,23,18,25,31,22,27,11,30
49,38,82,36,32,55,51,47,41,41,43,73,48,42,48,35,48,45,31,33,35,69,39,43,42,32,51,41,41,40,57,34,52
6,8,7,2,5,6,3,6,6,18,8,6,15,6,6,7,6,5,5,6,8,6,10,10,10,10,10,10,14,14,14,10,10
50,71,65,34,74,75,46,44,59,64,50,83,37,38,43,78,60,41,76,37,44,44,33,33,31,41,45,47,58,39,37,40,58
36,26,47,32,44,37,35,25,20,53,25,28,25,46,57,40,45,31,49,49,56,64,49,74,77,51,58,59,58,66,75,43,48
47,43,58,33,34,33,35,45,47,49,42,44,34,47,46,46,49,50,26,32,26,26,33,32,36,33,25,44,32,31,35,27,32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,34,48,22,22,23,24,25,29,69,32,23,25,21,24,24,20,17,20,43,20,23,22,20,22,22,22,22,27,22,22,22,33
42,34,19,32,21,40,28,31,36,52,37,34,35,36,33,21,25,32,27,23,6,26,14,23,27,26,21,30,30,32,25,20,22
22,24,18,22,20,17,22,25,21,35,19,16,22,16,22,3,17,17,25,23,14,26,24,22,27,22,28,23,33,26,22,23,26
41,27,31,22,27,21,33,24,34,44,31,26,26,31,33,25,34,34,29,25,12,23,22,22,22,23,22,22,22,24,24,29,33
44,44,31,22,22,22,31,25,31,50,27,29,31,27,22,15,31,32,37,24,15,32,22,22,22,22,22,23,22,22,22,22,32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
